TABLE_CATALOG	TABLE_SCHEMA	TABLE_NAME	COLUMN_NAME	ORDINAL_POSITION	COLUMN_DEFAULT	IS_NULLABLE	DATA_TYPE	CHARACTER_MAXIMUM_LENGTH	CHARACTER_OCTET_LENGTH	NUMERIC_PRECISION	NUMERIC_PRECISION_RADIX	NUMERIC_SCALE	DATETIME_PRECISION	CHARACTER_SET_CATALOG	CHARACTER_SET_SCHEMA	CHARACTER_SET_NAME	COLLATION_CATALOG	COLLATION_SCHEMA	COLLATION_NAME	DOMAIN_CATALOG	DOMAIN_SCHEMA	DOMAIN_NAME
acn_awdb	dbo	Agent	SkillTargetID	1	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent	PersonID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent	AgentDeskSettingsID	3	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent	ScheduleID	4	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent	PeripheralID	5	NULL	NO	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBSMALLINT
acn_awdb	dbo	Agent	EnterpriseName	6	NULL	NO	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	VNAME32
acn_awdb	dbo	Agent	PeripheralNumber	7	NULL	NO	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Agent	ConfigParam	8	NULL	YES	varchar	255	255	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Agent	Description	9	NULL	YES	varchar	255	255	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DESCRIPTION
acn_awdb	dbo	Agent	Deleted	10	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Agent	PeripheralName	11	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	VNAME32
acn_awdb	dbo	Agent	TemporaryAgent	12	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Agent	AgentStateTrace	13	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Agent	SupervisorAgent	14	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Agent	ChangeStamp	15	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	CHANGESTAMP
acn_awdb	dbo	Agent	UserDeletable	16	NULL	NO	char	1	1	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	acn_awdb	dbo	DBCHAR
acn_awdb	dbo	Agent	DefaultSkillGroup	17	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	acn_awdb	dbo	DBINT
acn_awdb	dbo	Agent_Interval	DateTime	1	NULL	NO	smalldatetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	SkillTargetID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	TimeZone	3	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	MRDomainID	4	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RecoveryKey	5	NULL	NO	float	NULL	NULL	53	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	LoggedOnTime	6	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	AvailTime	7	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	NotReadyTime	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	TalkOtherTime	9	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	AvailableInMRDTime	10	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RoutableInMRDTime	11	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsAbandQ	12	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterQueueCalls	13	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	DbDateTime	14	NULL	YES	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsOffered	15	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsAband	16	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsDequeued	17	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsRedirected	18	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsAnswered	19	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterCallsHandled	20	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	RouterError	21	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	Reserved1	22	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	Reserved2	23	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	Reserved3	24	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	Reserved4	25	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	Reserved5	26	NULL	YES	real	NULL	NULL	24	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	ReportingHalfHour	27	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	ReportingInterval	28	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	NonACDLineCallsInCount	29	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	NonACDLineCallsOutCount	30	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	NonACDLineCallsInTime	31	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	NonACDLineCallsOutTime	32	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Interval	Extension	33	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	LogoutDateTime	1	NULL	NO	datetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	SkillTargetID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	TimeZone	3	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	MRDomainID	4	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	LoginDuration	5	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	RecoveryKey	6	NULL	NO	float	NULL	NULL	53	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	ReasonCode	7	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	NetworkTargetID	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	Extension	9	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	PhoneType	10	NULL	YES	smallint	NULL	NULL	5	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Logout	RemotePhoneNumber	11	NULL	YES	varchar	32	32	NULL	NULL	NULL	NULL	NULL	NULL	iso_1	NULL	NULL	Latin1_General_BIN	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	DateTime	1	NULL	NO	smalldatetime	NULL	NULL	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	SkillTargetID	2	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	SkillGroupSkillTargetID	3	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TimeZone	4	NULL	NO	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	RecoveryKey	5	NULL	NO	float	NULL	NULL	53	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AbandonRingCalls	6	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AbandonRingTime	7	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AbandonHoldCalls	8	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AgentOutCallsTime	9	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AgentOutCallsTalkTime	10	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AgentOutCalls	11	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AgentOutCallsOnHold	12	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AgentOutCallsOnHoldTime	13	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AgentTerminatedCalls	14	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AnswerWaitTime	15	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AvailTime	16	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	BusyOtherTime	17	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	CallbackMessagesTime	18	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	CallbackMessages	19	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	CallsAnswered	20	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	CallsHandled	21	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConsultativeCalls	22	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConsultativeCallsTime	23	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConferencedInCalls	24	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConferencedInCallsTime	25	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConferencedOutCalls	26	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ConferencedOutCallsTime	27	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	HandledCallsTalkTime	28	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	HandledCallsTime	29	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	HoldTime	30	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	IncomingCallsOnHoldTime	31	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	IncomingCallsOnHold	32	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InternalCallsOnHoldTime	33	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InternalCallsOnHold	34	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InternalCallsRcvdTime	35	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InternalCallsRcvd	36	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InternalCallsTime	37	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InternalCalls	38	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	LoggedOnTime	39	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	NotReadyTime	40	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	RedirectNoAnsCalls	41	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	RedirectNoAnsCallsTime	42	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReservedStateTime	43	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ShortCalls	44	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	SupervAssistCallsTime	45	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	SupervAssistCalls	46	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TalkInTime	47	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TalkOtherTime	48	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TalkOutTime	49	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TransferredInCallsTime	50	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TransferredInCalls	51	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TransferredOutCalls	52	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	WorkNotReadyTime	53	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	WorkReadyTime	54	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AutoOutCalls	55	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AutoOutCallsTime	56	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AutoOutCallsTalkTime	57	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AutoOutCallsOnHold	58	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	AutoOutCallsOnHoldTime	59	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	PreviewCalls	60	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	PreviewCallsTime	61	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	PreviewCallsTalkTime	62	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	PreviewCallsOnHold	63	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	PreviewCallsOnHoldTime	64	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReserveCalls	65	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReserveCallsTime	66	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReserveCallsTalkTime	67	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReserveCallsOnHold	68	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	ReserveCallsOnHoldTime	69	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TalkAutoOutTime	70	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TalkPreviewTime	71	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	TalkReserveTime	72	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	BargeInCalls	73	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	InterceptCalls	74	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	MonitorCalls	75	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	WhisperCalls	76	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
acn_awdb	dbo	Agent_Skill_Group_Interval	EmergencyAssists	77	NULL	YES	int	NULL	NULL	10	10	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
