INTERVAL_DATE,QUEUE_NAME,INTERVAL_START_TIME,CONTACTS_RECEIVED_FROM_IVR,CONTACTS_OFFERED,CONTACTS_HANDLED,CONTACTS_ABANDONED,MIN_HANDLE_TIME,MAX_HANDLE_TIME,MEAN_HANDLE_TIME,MEDIAN_HANDLE_TIME,STDDEV_HANDLE_TIME,MIN_SPEED_TO_HANDLE,MAX_SPEED_TO_HANDLE,MEAN_SPEED_TO_HANDLE,MEDIAN_SPEED_TO_HANDLE,STDDEV_SPEED_TO_HANDLE,MIN_SPEED_OF_ANSWER,MAX_SPEED_OF_ANSWER,MEAN_SPEED_OF_ANSWER,MEDIAN_SPEED_OF_ANSWER,STDDEV_SPEED_OF_ANSWER,SPEED_OF_ANSWER_PERIOD_1,SPEED_OF_ANSWER_PERIOD_2,SPEED_OF_ANSWER_PERIOD_3,SPEED_OF_ANSWER_PERIOD_4,SPEED_OF_ANSWER_PERIOD_5,SPEED_OF_ANSWER_PERIOD_6,SPEED_OF_ANSWER_PERIOD_7,SPEED_OF_ANSWER_PERIOD_8,SPEED_OF_ANSWER_PERIOD_9,SPEED_OF_ANSWER_PERIOD_10,CALLS_ABANDONED_PERIOD_1,CALLS_ABANDONED_PERIOD_2,CALLS_ABANDONED_PERIOD_3,CALLS_ABANDONED_PERIOD_4,CALLS_ABANDONED_PERIOD_5,CALLS_ABANDONED_PERIOD_6,CALLS_ABANDONED_PERIOD_7,CALLS_ABANDONED_PERIOD_8,CALLS_ABANDONED_PERIOD_9,CALLS_ABANDONED_PERIOD_10,LABOR_MINUTES_TOTAL,LABOR_MINUTES_WAITING,HEADCOUNT_AVAILABLE,CONTACTS_TRANSFERRED,ANSWER_WAIT_TIME_TOTAL,ABANDON_TIME_TOTAL,SERVICE_LEVEL_ANSWERED_PERCENT,SERVICE_LEVEL_ANSWERED_COUNT,SERVICE_LEVEL_ABANDONED,CALLS_ON_HOLD,HOLD_TIME_TOTAL,SHORT_ABANDONS,TALK_TIME_TOTAL,AFTER_CALL_WORK_TIME_TOTAL,CALL_TYPE,IVR_TIME_TOTAL
6/5/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,12:00:00,1,1,0,1,0,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09,0,11,0,0,30,0,0,100,0,0,0,0,0,Inbound,123
6/5/2014,MAXHIHIX_English_Individual_vcall,12:00:00,0,0,0,0,,2,0,0,1.41,,5,0,0,0.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,11,1,0,0,0,0,0,0,0,0,0,2,Consult,0
6/5/2014,MAXHIHIX_English_Individual_vcall,12:00:00,14,14,10,4,0,3881,1172.4,0,1174.03,102,2437,1000.8,0,765.51,0,3,14.7,0,1.33,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.06,0,11,1,4,120,100,10,29,2,44,0,8542,3138,Inbound,1275
6/5/2014,MAXHIHIX_English_Shop_vcall,12:00:00,1,1,0,1,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,0,11,0,0,30,0,0,100,0,0,0,0,0,Inbound,75
6/5/2014,MAXHIHIX_Kokua_vcall,12:00:00,1,1,1,0,364,364,364,0,0,383,383,383,0,0,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,11,0,1,0,100,1,0,0,0,0,361,3,Inbound,19
6/5/2014,Outbound,12:00:00,0,0,0,0,2,1837,0,0,609.79,3,338,0,0,109.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,11,0,0,0,0,0,0,0,0,0,380,1519,Outbound,0
6/5/2014,Webchat,12:00:00,0,1,1,0,186,186,186,186,0,192,192,192,192,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,11,0,6,0,100,1,0,0,0,0,186,0,2,0
6/5/2014,InboundAban,12:30:00,0,0,0,0,0,0,0,0,0,0,203,0,0,64.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,9,0,0,0,0,0,0,0,0,0,0,0,Inbound,950
6/5/2014,Labor,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,2.27,9,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,12:30:00,7,7,6,1,0,3430,1064.5,0,1076.95,126,3425,1201.17,0,1060.23,0,4,9.83,0,1.58,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.77,0,9,1,5,30,100,6,14,2,343,0,5985,59,Inbound,820
6/5/2014,MAXHIHIX_English_Individual_vcall,12:30:00,7,7,4,3,0,178,138,0,82.23,102,423,375,235,105.91,0,4,25.5,0,1.7,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.54,0,9,0,2,90,100,4,43,0,0,0,542,10,Inbound,856
6/5/2014,MAXHIHIX_Kokua_vcall,12:30:00,2,2,2,0,434,541,487.5,487,75.66,449,561,505,449,79.2,3,4,3.5,3,0.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,9,0,1,0,100,2,0,0,0,0,972,3,Inbound,31
6/5/2014,Outbound,12:30:00,0,0,0,0,3,462,0,0,181.75,4,446,0,0,174.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,9,0,0,0,0,0,0,0,0,0,561,31,Outbound,0
6/5/2014,InboundAban,13:00:00,0,0,0,0,0,0,0,0,0,8,223,0,40,55.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,7,0,0,0,0,0,0,0,0,0,0,0,Inbound,1002
6/5/2014,Labor,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,2.14,7,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,13:00:00,4,4,3,1,0,1686,772,0,755.02,103,1178,675.33,0,467.39,0,4,13.33,3,1.73,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,2,30,100,3,25,0,0,0,1690,626,Inbound,296
6/5/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,13:00:00,2,2,1,1,0,337,337,337,238.29,246,281,527,0,24.75,0,3,33,0,2.12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24,0,7,0,0,30,100,1,50,0,0,0,178,159,Inbound,316
6/5/2014,MAXHIHIX_English_Individual_vcall,13:00:00,11,11,6,5,0,1267,350.17,0,373.88,101,1487,572.17,0,404.89,0,32,46.5,0,14.98,2,0,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1.52,0,7,0,116,150,100,6,45,0,0,0,2090,11,Inbound,1064
6/5/2014,MAXHIHIX_English_Shop_vcall,13:00:00,1,1,0,1,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,0,7,0,0,30,0,0,100,0,0,0,0,0,Inbound,66
6/5/2014,Outbound,13:00:00,0,0,0,0,114,557,0,0,313.25,120,566,0,0,315.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,7,0,0,0,0,0,0,0,0,0,668,3,Outbound,0
6/5/2014,Webchat,13:00:00,0,2,2,0,96,298,197,96,142.84,103,303,203,103,141.42,5,7,6,0,1.41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,7,0,12,0,100,2,0,0,0,0,394,0,2,0
6/5/2014,InboundAban,13:30:00,0,0,0,0,0,0,0,0,0,2,139,0,0,41.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,9,0,0,0,0,0,0,0,0,0,0,0,Inbound,323
6/5/2014,Labor,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,2.08,9,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,13:30:00,5,5,4,1,0,1537,1102,0,769.27,112,1608,1112.75,0,685.42,0,32,23.75,0,14.83,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.24,0,9,0,55,30,100,4,20,0,0,0,3917,491,Inbound,439
6/5/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,13:30:00,0,0,0,0,,3,0,3,0,,6,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,3,Consult,0
6/5/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,13:30:00,1,1,1,0,56,56,56,0,0,262,262,262,0,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,9,1,1,0,100,1,0,1,7,0,49,0,Inbound,203
6/5/2014,MAXHIHIX_English_Individual_vcall,13:30:00,0,0,0,0,,21,0,0,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,9,1,0,0,0,0,0,0,0,0,0,21,Consult,0
6/5/2014,MAXHIHIX_English_Individual_vcall,13:30:00,10,10,5,5,0,2293,742.6,151,728.18,96,2358,937.6,0,707.18,0,3,32.4,0,1.32,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.43,0,9,1,1,150,100,5,50,1,250,0,3451,12,Inbound,825
6/5/2014,MAXHIHIX_English_Shop_vcall,13:30:00,1,1,0,1,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,0,9,0,0,30,0,0,100,0,0,0,0,0,Inbound,77
6/5/2014,MAXHIHIX_Kokua_vcall,13:30:00,5,5,5,0,269,741,440.8,0,177.45,284,641,433.8,411,129.01,3,28,11,0,10.91,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,9,0,41,0,100,5,0,0,0,0,2054,150,Inbound,60
6/5/2014,MAXHIHIX_Other_General_vcall,13:30:00,0,0,0,0,,2,0,0,0,,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,9,0,0,0,0,0,0,0,0,0,0,2,Consult,0
6/5/2014,MAXHIHIX_Other_General_vcall,13:30:00,2,2,2,0,466,1597,1031.5,0,799.74,524,1620,1072,0,774.99,3,21,12,0,12.73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,9,0,21,0,100,2,0,1,125,0,1930,8,Inbound,65
6/5/2014,Outbound,13:30:00,0,0,0,0,1088,1088,0,0,0,1113,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,9,0,0,0,0,0,0,1,70,0,1018,0,Outbound,0
6/5/2014,InboundAban,14:00:00,0,0,0,0,0,0,0,0,0,4,118,0,0,32.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,12,0,0,0,0,0,0,0,0,0,0,0,Inbound,425
6/5/2014,Labor,14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.38,1.15,12,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,14:00:00,5,5,4,1,0,1154,628.5,0,512.82,141,1349,799.5,0,541.73,0,17,14,0,6.76,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.45,0,12,0,16,30,100,4,20,0,0,0,2449,65,Inbound,693
6/5/2014,MAXHIHIX_English_Individual_Tech_Diff_vcall,14:00:00,1,1,0,1,0,0,0,0,0,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12,0,12,0,0,30,0,0,100,0,0,0,0,0,Inbound,176
6/5/2014,MAXHIHIX_English_Individual_vcall,14:00:00,0,0,0,0,,4,0,0,2.31,,9,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,12,0,0,0,0,0,0,0,0,0,0,4,Consult,0
6/5/2014,MAXHIHIX_English_Individual_vcall,14:00:00,17,17,10,7,0,3058,618.5,0,739.78,73,3038,780.7,0,710.19,0,27,27,0,8.01,7,2,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,3.74,0,12,0,66,180,100,10,41,2,277,1,5642,266,Inbound,1618
6/5/2014,MAXHIHIX_English_Individual_WebChat_Issues_vcall,14:00:00,2,2,0,2,0,0,0,0,0,145,147,0,146,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.17,0,12,0,0,60,0,0,100,0,0,0,0,0,Inbound,232
6/5/2014,MAXHIHIX_English_Shop_Appl_tax_credits_vcall,14:00:00,1,1,1,0,129,129,129,0,0,235,235,235,235,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,12,0,0,0,100,1,0,0,0,0,127,2,Inbound,106
6/5/2014,MAXHIHIX_Kokua_vcall,14:00:00,2,2,2,0,339,1618,978.5,0,904.39,248,366,307,0,83.44,2,3,2.5,0,0.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,12,0,0,0,100,2,0,0,0,0,591,1366,Inbound,18
6/5/2014,Outbound,14:00:00,0,0,0,0,22,5250,0,0,2298.18,29,267,0,0,93.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,12,0,0,0,0,0,0,0,0,0,531,5195,Outbound,0
6/5/2014,InboundAban,14:30:00,0,0,0,0,0,0,0,0,0,7,246,0,0,101.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,10,0,0,0,0,0,0,0,0,0,0,0,Inbound,476
6/5/2014,Labor,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,6.21,10,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,14:30:00,5,5,5,0,105,166,136.2,0,23.17,197,222,212.4,0,10.11,2,20,6.2,0,7.73,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,10,0,20,0,100,5,0,0,0,0,636,45,Inbound,395
6/5/2014,MAXHIHIX_English_Individual_vcall,14:30:00,11,11,8,3,0,874,313.63,0,277.29,106,958,488.88,0,256.72,0,13,16.5,0,4.09,7,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.43,0,10,0,24,90,100,8,27,0,0,0,2072,437,Inbound,1707
6/5/2014,MAXHIHIX_English_Shop_Application_billing_vcall,14:30:00,1,1,1,0,789,789,789,789,0,953,953,953,953,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,10,0,0,0,100,1,0,1,65,0,723,1,Inbound,162
6/5/2014,MAXHIHIX_English_Shop_Plans_vcall,14:30:00,1,1,1,0,133,133,133,0,0,211,211,211,211,0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,10,0,1,0,100,1,0,0,0,0,130,3,Inbound,78
6/5/2014,MAXHIHIX_Kokua_vcall,14:30:00,1,1,1,0,249,249,249,0,0,259,259,259,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,10,0,0,0,100,1,0,0,0,0,247,2,Inbound,10
6/5/2014,MAXHIHIX_Other_General_vcall,14:30:00,1,1,0,1,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0,10,0,0,30,0,0,100,0,0,0,0,0,Inbound,35
6/5/2014,Outbound,14:30:00,0,0,0,0,37,105,0,0,35.91,56,128,0,0,36.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,10,0,0,0,0,0,0,0,0,0,193,0,Outbound,0
6/5/2014,InboundAban,15:00:00,0,0,0,0,0,0,0,0,0,1,212,0,0,72.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,10,0,0,0,0,0,0,0,0,0,0,0,Inbound,979
6/5/2014,Labor,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.94,2.7,10,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,15:00:00,0,0,0,0,,4,0,0,2.83,,14,0,0,2.12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,10,0,0,0,0,0,0,0,0,0,0,4,Consult,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,15:00:00,8,8,6,2,0,272,145,0,99.33,110,345,273.83,0,87.73,0,15,15.17,0,4.73,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.63,0,10,0,16,60,100,6,25,1,26,0,838,6,Inbound,688
6/5/2014,MAXHIHIX_English_Individual_vcall,15:00:00,13,13,10,3,0,1646,366.6,0,446.27,98,1716,522.3,0,432.17,0,4,11.6,0,1.29,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.2,0,10,0,4,90,100,10,23,0,0,0,3623,43,Inbound,1484
6/5/2014,MAXHIHIX_Other_General_vcall,15:00:00,1,1,1,0,121,121,121,0,0,159,159,159,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,10,0,1,0,100,1,0,0,0,0,120,1,Inbound,35
6/5/2014,Outbound,15:00:00,0,0,0,0,5,799,0,0,285.84,7,812,0,0,287.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,10,0,0,0,0,0,0,0,0,0,1581,0,Outbound,0
6/5/2014,InboundAban,15:30:00,0,0,0,0,0,0,0,0,0,9,298,0,0,71.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,8,0,0,0,0,0,0,0,0,0,0,0,Inbound,1083
6/5/2014,Labor,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0.93,8,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,15:30:00,0,0,0,0,,1,0,1,0,,6,0,0,0.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,8,1,0,0,0,0,0,0,0,0,0,2,Consult,0
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,15:30:00,6,6,5,1,0,1730,706.2,0,658.22,104,1823,816.2,0,657.21,0,26,13.8,0,9.73,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.03,0,8,1,25,31,100,5,17,2,337,0,3190,4,Inbound,485
6/5/2014,MAXHIHIX_English_Individual_vcall,15:30:00,0,0,0,0,,51,0,0,0,,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,51,Consult,0
6/5/2014,MAXHIHIX_English_Individual_vcall,15:30:00,13,13,7,6,0,805,194.43,131,216.37,96,965,408.86,0,228.58,0,21,31.29,0,5.64,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1.21,0,8,1,22,180,100,7,46,1,7,0,1342,12,Inbound,1294
6/5/2014,MAXHIHIX_English_Shop_vcall,15:30:00,1,1,0,1,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07,0,8,0,0,30,0,0,100,0,0,0,0,0,Inbound,94
6/5/2014,MAXHIHIX_Hawaiian_General_vcall,15:30:00,0,0,0,0,,3,0,3,0,,5,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,3,Consult,0
6/5/2014,MAXHIHIX_Hawaiian_General_vcall,15:30:00,1,1,1,0,43,43,43,43,0,74,74,74,74,0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,8,1,1,0,100,1,0,1,6,0,37,0,Inbound,27
6/5/2014,MAXHIHIX_Other_General_vcall,15:30:00,3,3,2,1,0,441,252.5,0,238.29,67,477,319,0,229.32,0,3,18,0,1.73,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32,0,8,0,1,30,100,2,33,0,0,0,502,3,Inbound,100
6/5/2014,Outbound,15:30:00,0,0,0,0,57,365,0,138,108.66,82,261,0,131,61.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,8,0,0,0,0,0,0,0,0,0,765,182,Outbound,0
6/5/2014,InboundAban,16:00:00,0,0,0,0,0,0,0,0,0,0,210,0,0,68.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,10,0,0,0,0,0,0,0,0,0,0,0,Inbound,447
6/5/2014,Labor,16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,1.41,10,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_General_vcall,16:00:00,1,1,1,0,121,121,121,0,0,275,275,275,0,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,10,0,0,0,100,1,0,0,0,0,120,1,Inbound,153
6/5/2014,MAXHIHIX_English_Individual_Plans_vcall,16:00:00,1,1,0,1,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,0,10,0,0,30,0,0,100,0,0,0,0,0,Inbound,73
6/5/2014,MAXHIHIX_English_Individual_vcall,16:00:00,9,9,9,0,92,2509,753.44,0,781.93,159,2667,744,0,792.95,2,9,3.44,0,2.24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,0,10,0,11,0,100,9,0,1,355,0,5455,971,Inbound,855
6/5/2014,MAXHIHIX_Kokua_vcall,16:00:00,2,2,2,0,482,2377,1429.5,482,1339.97,501,1198,849.5,0,492.85,2,4,3,0,1.41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,10,0,1,0,100,2,0,1,119,0,1543,1197,Inbound,31
6/5/2014,MAXHIHIX_Other_General_vcall,16:00:00,1,1,0,1,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,0,10,0,0,30,0,0,100,0,0,0,0,0,Inbound,35
6/5/2014,Outbound,16:00:00,0,0,0,0,0,250,0,0,107.25,9,252,0,91,102.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,10,0,0,0,0,0,0,0,0,0,333,0,Outbound,0
6/5/2014,InboundAban,16:30:00,0,0,0,0,0,0,0,0,0,13,424,0,0,209.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,5,0,0,0,0,0,0,0,0,0,0,0,Inbound,589
6/5/2014,Labor,16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,2.4,5,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_English_Individual_vcall,16:30:00,2,2,2,0,790,2277,1533.5,0,1051.47,864,2378,1621,0,1070.56,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,5,0,0,0,100,2,0,1,52,0,3004,11,Inbound,182
6/5/2014,MAXHIHIX_English_Shop_Plans_vcall,16:30:00,1,1,0,1,0,0,0,0,0,154,154,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09,0,5,0,0,30,0,0,100,0,0,0,0,0,Inbound,124
6/5/2014,MAXHIHIX_English_Shop_vcall,16:30:00,1,1,0,1,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,0,5,0,0,30,0,0,100,0,0,0,0,0,Inbound,66
6/5/2014,MAXHIHIX_Other_General_vcall,16:30:00,1,1,0,1,0,0,0,0,0,58,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03,0,5,0,0,30,0,0,100,0,0,0,0,0,Inbound,28
6/5/2014,No Queue,16:30:00,0,0,0,0,256,256,0,256,0,259,259,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,5,0,0,0,0,0,0,0,0,0,256,0,Inbound,0
6/5/2014,InboundAban,17:00:00,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,5,0,0,0,0,0,0,0,0,0,0,0,Inbound,9
6/5/2014,Labor,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,3.06,5,0,0,0,0,0,0,0,0,0,0,0,,0
6/5/2014,MAXHIHIX_Kokua_vcall,17:00:00,1,1,1,0,530,530,530,530,0,545,545,545,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,5,0,0,0,100,1,0,0,0,0,529,1,Inbound,14
