ID	WORKRESOURCEID	EMPLOYEEFILTERID
1723902993	51372	21987
1723902994	51374	21987
1723902995	51383	21987
1723902996	51386	21987
1723902997	51387	21987
1723902998	51388	21987
1723902999	51405	21987
1723903000	51406	21987
1723903001	51418	21987
1723903002	51422	21987
1723903003	51429	21987
1723903004	51479	21987
1723903005	54527	21987
1723903006	54530	21987
1723903007	54536	21987
1723903008	54540	21987
1723903009	54551	21987
1723903010	54552	21987
1723903011	54555	21987
1723903012	54556	21987
1723903013	54559	21987
1723903014	54566	21987
1723903015	54567	21987
1723903016	54578	21987
1723903017	54589	21987
1723903018	54603	21987
1723903019	54606	21987
1723903020	54607	21987
1723903021	54616	21987
1723903022	54618	21987
1723903023	54621	21987
1723903024	54625	21987
1723903025	54641	21987
1723903026	54644	21987
1723903027	54646	21987
1723903028	54649	21987
1723903029	54652	21987
1723903030	54657	21987
1723903031	54659	21987
1723903032	54661	21987
1723903033	54664	21987
1723903034	54669	21987
1723903035	54769	21987
1723903036	54773	21987
1723903037	54774	21987
1723903038	54777	21987
1723903039	54779	21987
1723903040	54781	21987
1723903041	54784	21987
1723903042	54790	21987
1723903043	54791	21987
1723903044	54793	21987
1723903045	54804	21987
1723903046	54806	21987
1723903047	54808	21987
1723903048	54810	21987
1723903049	54815	21987
1723903050	54819	21987
1723903051	54821	21987
1723903052	54824	21987
1723903053	54825	21987
1723903054	56675	21987
1723903055	56680	21987
1723903056	56692	21987
1723903057	56827	21987
1723903058	56828	21987
1723903059	56832	21987
1723903060	56833	21987
1723903061	56835	21987
1723903062	56836	21987
1723903063	56838	21987
1723903064	56840	21987
1723903065	56843	21987
1723903066	56844	21987
1723903067	56846	21987
1723903068	56847	21987
1723903069	56849	21987
1723903070	56850	21987
1723903071	56851	21987
1723903072	56852	21987
1723903073	56858	21987
1723903074	56872	21987
1723903075	56876	21987
1723903076	56881	21987
1723903077	56886	21987
1723903078	56887	21987
1723903079	56888	21987
1723903080	56889	21987
1723903081	56890	21987
1723903082	56893	21987
1723903083	56894	21987
1723903084	56895	21987
1723903085	56907	21987
1723903086	56910	21987
1723903087	56917	21987
1723903088	56919	21987
1723903089	56921	21987
1723903090	56922	21987
1723903091	57045	21987
1723903092	57046	21987
1723903093	57048	21987
1723903094	57050	21987
1723903095	57062	21987
1723903096	57063	21987
1723903097	57068	21987
1723903098	57178	21987
1723903099	57179	21987
1723903100	57183	21987
1723903101	57185	21987
1723903102	57186	21987
1723903103	57192	21987
1723903104	57193	21987
1723903105	57198	21987
1723903106	57200	21987
1723903107	57532	21987
1723903108	57654	21987
1723903109	57657	21987
1723903110	57668	21987
1723903111	57669	21987
1723903112	57679	21987
1723903113	57680	21987
1723903114	57683	21987
1723903115	57684	21987
1723903116	57685	21987
1723903117	57686	21987
1723903118	57688	21987
1723903119	57689	21987
1723903120	57690	21987
1723903121	57695	21987
1723903122	57696	21987
1723903123	57697	21987
1723903124	57700	21987
1723903125	57704	21987
1723903126	57707	21987
1723903127	57709	21987
1723903128	57711	21987
1723903129	57721	21987
1723903130	57722	21987
1723903131	57726	21987
1723903132	57728	21987
1723903133	57729	21987
1723903134	57734	21987
1723903135	57864	21987
1723903136	57865	21987
1723903137	57866	21987
1723903138	57871	21987
1723903139	57872	21987
1723903140	57876	21987
1723903141	57877	21987
1723903142	57880	21987
1723903143	57881	21987
1723903144	57965	21987
1723903145	57970	21987
1723903146	57973	21987
1723903147	57978	21987
1723903148	57999	21987
1723903149	58000	21987
1723903150	58001	21987
1723903151	58002	21987
1723903152	58004	21987
1723903153	58005	21987
1723903154	58007	21987
1723903155	58011	21987
1723903156	58012	21987
1723903157	58013	21987
1723903158	58014	21987
1723903159	58017	21987
1723903160	58019	21987
1723903161	58020	21987
1723903162	58022	21987
1723903163	58026	21987
1723903164	58101	21987
1723903165	58102	21987
1723903166	58107	21987
1723903167	58110	21987
1723903168	58111	21987
1723903169	58114	21987
1723903170	58117	21987
1723903171	58119	21987
1723903172	58123	21987
1723903173	58124	21987
1723903174	58125	21987
1723903175	58126	21987
1723903176	58128	21987
1723903177	58131	21987
1723903178	58137	21987
1723903179	58145	21987
1723903180	58155	21987
1723903181	70990	21987
1723903182	70991	21987
1723903183	70992	21987
1723903184	70995	21987
1723903185	70996	21987
1723903186	70997	21987
1723903187	70998	21987
1723903188	70999	21987
1723903189	71000	21987
1723903190	71001	21987
1723903191	71003	21987
1723903192	71005	21987
1723903193	71006	21987
1723903194	71007	21987
1723903195	71016	21987
1723903196	71017	21987
1723903197	71018	21987
1723903198	71020	21987
1723903199	71099	21987
1723903200	82086	21987
1723903201	82095	21987
1723903202	82097	21987
1723903203	82098	21987
1723903204	82102	21987
1723903205	82103	21987
1723903206	82105	21987
1723903207	85631	21987
1723903208	85632	21987
1723903209	85634	21987
1723903210	85638	21987
1723903211	85639	21987
1723903212	85640	21987
1723903213	85643	21987
1723903214	85645	21987
1723903215	85646	21987
1723903216	85649	21987
1723903217	85651	21987
1723903218	85654	21987
1723903219	85655	21987
1723903220	85658	21987
1723903221	85660	21987
1723903222	85664	21987
1723903223	85665	21987
1723903224	85668	21987
1723903225	85701	21987
1723903226	85702	21987
1723903227	85704	21987
1723903228	85711	21987
1723903229	85712	21987
1723935115	19783	19870
1723935116	25262	19870
1723935117	46560	19870
1723935118	54664	19870
1723935119	85640	19870
1723935120	90916	19870
1723935121	91802	19870
1723935122	91807	19870
1723935123	91814	19870
1723935124	91819	19870
1723935125	91979	19870
1723935126	91988	19870
1723935127	94700	19870
1723935128	94701	19870
1724273113	91905	21352
1724273114	93826	21352
1724273115	22093	21352
1724273116	35108	21352
1724273117	43905	21352
1724273118	44403	21352
1724273119	91839	21352
1724273120	91862	21352
1724273121	91811	21352
1724273122	97049	21352
1724273123	36551	21352
1724273124	43713	21352
1724273125	44211	21352
1724273126	56697	21352
1724273127	43819	21352
1724273128	44317	21352
1724273129	46524	21352
1724273130	90929	21352
1724273131	39256	21352
1724273132	54490	21352
1724273133	94865	21352
1724273134	43521	21352
1724273135	43976	21352
1724273136	43627	21352
1724273137	43870	21352
1724273138	56611	21352
1724273139	71018	21352
1724273140	82081	21352
1724273141	97484	21352
1724273142	30294	21352
1724273143	41114	21352
1724273144	43776	21352
1724273145	54596	21352
1724273146	46575	21352
1724273147	46673	21352
1724273148	44019	21352
1724273149	79823	21352
1724273150	42379	21352
1724273151	43707	21352
1724273152	58031	21352
1724273153	94908	21352
1724273154	44348	21352
1724273155	46647	21352
1724273156	56680	21352
1724273157	21772	21352
1724273158	43753	21352
1724273159	94693	21352
1724273160	97610	21352
1724273161	3487	21352
1724273162	43730	21352
1724273163	22977	21352
1724273164	44202	21352
1724273165	51364	21352
1724273166	94739	21352
1724273167	43561	21352
1724273168	44225	21352
1724273169	51387	21352
1724273170	51602	21352
1724273171	97046	21352
1724273172	43661	21352
1724273173	85616	21352
1724273174	94862	21352
1724273175	97023	21352
1724273176	97441	21352
1724273177	98105	21352
1724273178	18260	21352
1724273179	43515	21352
1724273180	97418	21352
1724273181	98082	21352
1724273182	44294	21352
1724273183	54527	21352
1724273184	43653	21352
1724273185	43807	21352
1724273186	97464	21352
1724273187	24612	21352
1724273188	26186	21352
1724273189	43999	21352
1724273190	44248	21352
1724273191	49249	21352
1724273192	54573	21352
1724273193	54822	21352
1724273194	57908	21352
1724273195	43853	21352
1724273196	43550	21352
1724273197	43799	21352
1724273198	97407	21352
1724273199	43504	21352
1724273200	44340	21352
1724273201	45173	21352
1724273202	57567	21352
1724273203	57570	21352
1724273204	43404	21352
1724273205	57716	21352
1724273206	98094	21352
1724273207	44122	21352
1724273208	93829	21352
1724273209	21165	21352
1724273210	43530	21352
1724273211	43979	21352
1724273212	44194	21352
1724273213	70992	21352
1724273214	44171	21352
1724273215	51353	21352
1724273216	94682	21352
1724273217	4592	21352
1724273218	43461	21352
1724273219	54530	21352
1724273220	44102	21352
1724273221	93849	21352
1724273222	97003	21352
1724273223	44079	21352
1724273224	97026	21352
1724273225	40564	21352
1724273226	43810	21352
1724273227	43630	21352
1724273228	43879	21352
1724273229	81586	21352
1724273230	85665	21352
1724273231	97487	21352
1724273232	44022	21352
1724273233	58131	21352
1724273234	43581	21352
1724273235	91865	21352
1724273236	97438	21352
1724273237	44271	21352
1724273238	54599	21352
1724273239	91879	21352
1724273240	43965	21352
1724273241	44214	21352
1724273242	57198	21352
1724273243	57690	21352
1724273244	21300	21352
1724273245	22966	21352
1724273246	46727	21352
1724273247	57098	21352
1724273248	93837	21352
1724273249	32020	21352
1724273250	43673	21352
1724273251	44414	21352
1724273252	54742	21352
1724273253	85628	21352
1724273254	23215	21352
1724273255	25330	21352
1724273256	43773	21352
1724273257	44314	21352
1724273258	44363	21352
1724273259	87643	21352
1724273260	91971	21352
1724273261	97430	21352
1724273262	44134	21352
1724273263	44205	21352
1724273264	45201	21352
1724273265	57272	21352
1724273266	93817	21352
1724273267	97066	21352
1724273268	36663	21352
1724273269	44182	21352
1724273270	57178	21352
1724273271	90806	21352
1724273272	98085	21352
1724273273	44088	21352
1724273274	90946	21352
1724273275	97020	21352
1724273276	8061	21352
1724273277	41148	21352
1724273278	44111	21352
1724273279	58005	21352
1724273280	87649	21352
1724273281	94719	21352
1724273282	97043	21352
1724273283	43633	21352
1724273284	44036	21352
1724273285	54453	21352
1724273286	54779	21352
1724273287	56700	21352
1724273288	64265	21352
1724273289	97490	21352
1724273290	97513	21352
1724273291	15701	21352
1724273292	43664	21352
1724273293	54825	21352
1724273294	57063	21352
1724273295	58145	21352
1724273296	94690	21352
1724273297	94859	21352
1724273298	22957	21352
1724273299	44228	21352
1724273300	51728	21352
1724273301	57679	21352
1724273302	72901	21352
1724273303	97467	21352
1724273304	43464	21352
1724273305	43547	21352
1724273306	54622	21352
1724273307	57527	21352
1724273308	87657	21352
1724273309	97404	21352
1724273310	66	21352
1724273311	43641	21352
1724273312	43856	21352
1724273313	44151	21352
1724273314	46690	21352
1724273315	56637	21352
1724273316	56840	21352
1724273317	57965	21352
1724273318	97415	21352
1724273319	36671	21352
1724273320	44245	21352
1724273321	97450	21352
1724273322	97607	21352
1724273323	98102	21352
1724273324	93809	21352
1724273325	43704	21352
1724273326	44291	21352
1724273327	58111	21352
1724273328	90915	21352
1724273329	43750	21352
1724273330	43896	21352
1724273331	44142	21352
1724273332	64257	21352
1724273333	85651	21352
1724273334	91848	21352
1724273335	43790	21352
1724273336	44217	21352
1724273337	44288	21352
1724273338	56691	21352
1724273339	58114	21352
1724273340	28708	21352
1724273341	44311	21352
1724273342	97458	21352
1724273343	43507	21352
1724273344	51662	21352
1724273345	21758	21352
1724273346	30414	21352
1724273347	44025	21352
1724273348	44099	21352
1724273349	45021	21352
1724273350	51685	21352
1724273351	57095	21352
1724273352	82067	21352
1724273353	97055	21352
1724273354	86	21352
1724273355	71012	21352
1724273356	40567	21352
1724273357	54559	21352
1724273358	43833	21352
1724273359	44005	21352
1724273360	56648	21352
1724273361	12604	21352
1724273362	39285	21352
1724273363	43982	21352
1724273364	1180	21352
1724273365	44958	21352
1724273366	54633	21352
1724273367	87634	21352
1724273368	87646	21352
1724273369	97427	21352
1724273370	44162	21352
1724273371	44174	21352
1724273372	90943	21352
1724273373	91868	21352
1724273374	43570	21352
1724273375	94879	21352
1724273376	43876	21352
1724273377	97478	21352
1724273378	35114	21352
1724273379	43727	21352
1724273380	43770	21352
1724273381	44268	21352
1724273382	54590	21352
1724273383	94679	21352
1724273384	43578	21352
1724273385	149	21352
1724273386	43527	21352
1724273387	43636	21352
1724273388	43897	21352
1724273389	57296	21352
1724273390	82102	21352
1724273391	97493	21352
1724273392	43659	21352
1724273393	43874	21352
1724273394	44323	21352
1724273395	85660	21352
1724273396	87652	21352
1724273397	43682	21352
1724273398	43851	21352
1724273399	44346	21352
1724273400	97044	21352
1724273401	43705	21352
1724273402	45156	21352
1724273403	43805	21352
1724273404	94691	21352
1724273405	30283	21352
1724273406	39606	21352
1724273407	43513	21352
1724273408	72902	21352
1724273409	94714	21352
1724273410	97516	21352
1724273411	91843	21352
1724273412	22062	21352
1724273413	43997	21352
1724273414	44200	21352
1724273415	93812	21352
1724273416	93824	21352
1724273417	98103	21352
1724273418	1063	21352
1724273419	18719	21352
1724273420	39268	21352
1724273421	91889	21352
1724273422	97462	21352
1724273423	90907	21352
1724273424	97608	21352
1724273425	39809	21352
1724273426	49301	21352
1724273427	127	21352
1724273428	43751	21352
1724273429	44292	21352
1724273430	54571	21352
1724273431	44189	21352
1724273432	45271	21352
1724273433	54763	21352
1724273434	56832	21352
1724273435	57668	21352
1724273436	12370	21352
1724273437	43502	21352
1724273438	44043	21352
1724273439	54617	21352
1724273440	57519	21352
1724273441	107	21352
1724273442	34992	21352
1724273443	43648	21352
1724273444	44312	21352
1724273445	51474	21352
1724273446	54628	21352
1724273447	1412	21352
1724273448	39829	21352
1724273449	43671	21352
1724273450	44169	21352
1724273451	56643	21352
1724273452	58	21352
1724273453	33523	21352
1724273454	44100	21352
1724273455	70990	21352
1724273456	97459	21352
1724273457	54697	21352
1724273458	54820	21352
1724273459	58017	21352
1724273460	97436	21352
1724273461	98100	21352
1724273462	21329	21352
1724273463	42554	21352
1724273464	43977	21352
1724273465	51382	21352
1724273466	57880	21352
1724273467	91840	21352
1724273468	98077	21352
1724273469	19812	21352
1724273470	93855	21352
1724273471	94711	21352
1724273472	43908	21352
1724273473	94688	21352
1724273474	51551	21352
1724273475	18730	21352
1724273476	43536	21352
1724273477	44212	21352
1724273478	45159	21352
1724273479	57196	21352
1724273480	22039	21352
1724273481	43679	21352
1724273482	44269	21352
1724273483	91877	21352
1724273484	94880	21352
1724273485	1040	21352
1724273486	43877	21352
1724273487	97473	21352
1724273488	97485	21352
1724273489	44220	21352
1724273490	43579	21352
1724273491	43628	21352
1724273492	57104	21352
1724273493	82082	21352
1724273494	150	21352
1724273495	23462	21352
1724273496	43771	21352
1724273497	44020	21352
1724273883	44409	21352
1724273884	46573	21352
1724273885	35020	21352
1724273886	44017	21352
1724273887	54594	21352
1724273888	93789	21352
1724273889	94871	21352
1724273890	97035	21352
1724273891	98117	21352
1724273892	43625	21352
1724273893	57691	21352
1724273894	35004	21352
1724273895	44158	21352
1724273896	54640	21352
1724273897	56893	21352
1724273898	54663	21352
1724273899	56870	21352
1724273900	25804	21352
1724273901	37706	21352
1724273902	54686	21352
1724273903	56847	21352
1724273904	44135	21352
1724273905	56701	21352
1724273906	43663	21352
1724273907	44327	21352
1724273908	57062	21352
1724273909	57726	21352
1724273910	58052	21352
1724273911	90945	21352
1724273912	97520	21352
1724273913	44304	21352
1724273914	44968	21352
1724273915	58075	21352
1724273916	90922	21352
1724273917	98084	21352
1724273918	43540	21352
1724273919	57680	21352
1724273920	87656	21352
1724273921	898	21352
1724273922	33530	21352
1724273923	44227	21352
1724273924	44350	21352
1724273925	44081	21352
1724273926	44235	21352
1724273927	54563	21352
1724273928	57219	21352
1724273929	91855	21352
1724273930	97013	21352
1724273931	98092	21352
1724273932	43548	21352
1724273933	43843	21352
1724273934	51374	21352
1724273935	57657	21352
1724273936	57872	21352
1724273937	90953	21352
1724273938	97002	21352
1724273939	97451	21352
1724273940	4997	21352
1724273941	44035	21352
1724273942	54609	21352
