ID	PERSONID	EMPLOYEETYPEID	ASSIGNEDPOINTS	BADGE	EMPLOYEENUMBER	STARTTIME	ENDTIME	CHANGECOUNTER	MODIFIEDBY	ISSUPERVISOR	ISTEAMLEAD	PREFERREDSTART
25309	4559	1	0	NULL	20568	2009-02-17 06:00:00.000	2012-01-21 05:59:00.000	38	tammylewis	0	0	0
25312	4562	1	0	NULL	20571	2009-02-17 06:00:00.000	2009-06-30 04:59:00.000	27	paulawilson	0	0	0
25313	4563	NULL	0	NULL	NULL	2009-03-04 06:00:00.000	2009-03-20 04:59:00.000	4	julie.bowington	0	0	0
31320	5004	1	0	NULL	39771	2009-07-06 05:00:00.000	NULL	19	jennifer.johnson	0	1	0
31322	5006	1	0	NULL	NULL	2009-07-06 05:00:00.000	NULL	17	jennifer.johnson	0	0	0
31325	5009	1	0	NULL	39770	2009-07-06 05:00:00.000	2009-11-11 05:59:00.000	7	paulawilson	0	0	0
32015	5105	1	0	NULL	NULL	2009-08-12 05:00:00.000	2009-10-03 04:59:00.000	8	tammylewis	0	0	0
32911	5441	1	0	NULL	NULL	2009-09-16 05:00:00.000	2009-12-01 05:59:00.000	10	tammylewis	0	0	0
32918	5448	1	0	NULL	NULL	2009-09-16 05:00:00.000	2011-02-02 05:59:00.000	13	wsuperuser	0	0	0
32920	5450	1	0	NULL	NULL	2009-09-16 05:00:00.000	2010-10-08 04:59:00.000	12	wsuperuser	0	0	0
32923	5453	1	0	NULL	NULL	2009-09-16 05:00:00.000	2009-10-29 04:59:00.000	10	tammylewis	0	0	0
32925	5455	1	0	NULL	NULL	2009-09-16 05:00:00.000	2010-12-30 05:59:00.000	10	tammylewis	0	0	0
33468	5568	1	0	NULL	NULL	2009-10-06 05:00:00.000	2010-06-18 04:59:00.000	15	wsuperuser	0	0	0
33479	5579	2	0	NULL	NULL	2009-10-14 05:00:00.000	2009-12-10 05:59:00.000	7	tammylewis	0	0	0
33484	5584	2	0	NULL	NULL	2009-10-14 05:00:00.000	2010-04-16 04:59:00.000	7	tammylewis	0	0	0
33485	5585	2	0	NULL	NULL	2009-10-14 05:00:00.000	2011-01-04 05:59:00.000	16	wsuperuser	0	0	0
33486	5586	1	0	NULL	NULL	2009-10-14 05:00:00.000	2012-10-17 04:59:00.000	47	marygaskin	0	0	0
33488	5588	2	0	NULL	NULL	2009-10-14 05:00:00.000	2010-04-10 04:59:00.000	6	tammylewis	0	0	0
82090	11890	1	0	NULL	NULL	2012-06-18 05:00:00.000	2012-06-21 04:59:00.000	2	tammylewis	0	0	0
33509	5609	1	0	NULL	NULL	2009-10-14 05:00:00.000	2009-11-14 05:59:00.000	7	tammylewis	0	0	0
33511	5611	1	0	NULL	NULL	2009-10-14 05:00:00.000	2010-07-13 04:59:00.000	12	wsuperuser	0	0	0
33521	5621	1	0	NULL	40588	2009-10-05 05:00:00.000	2012-09-11 04:59:59.000	14	kimlewis	0	0	0
33526	5626	1	0	NULL	40592	2009-10-05 05:00:00.000	2009-11-10 05:59:00.000	4	paulawilson	0	0	0
33542	5642	1	0	NULL	NULL	2009-10-21 05:00:00.000	2009-12-10 05:59:00.000	8	tammylewis	0	0	0
33543	5643	1	0	NULL	NULL	2009-10-21 05:00:00.000	2010-09-17 04:59:00.000	14	wsuperuser	0	0	0
33553	5653	1	0	NULL	NULL	2009-10-21 05:00:00.000	2010-03-03 05:59:00.000	11	tammylewis	0	0	0
33555	5655	1	0	NULL	NULL	2009-10-21 05:00:00.000	2010-03-13 05:59:00.000	9	tammylewis	0	0	0
33556	5656	1	0	NULL	NULL	2009-10-21 05:00:00.000	2009-12-23 05:59:00.000	7	tammylewis	0	0	0
33557	5657	1	0	NULL	NULL	2009-10-21 05:00:00.000	2009-12-29 05:59:00.000	8	tammylewis	0	0	0
34983	5733	1	0	NULL	NULL	2009-11-30 06:00:00.000	2011-04-20 04:59:00.000	20	wsuperuser	0	0	0
34993	5743	1	0	NULL	NULL	2009-11-30 06:00:00.000	2010-03-13 05:59:00.000	8	tammylewis	0	0	0
35002	5752	1	0	NULL	NULL	2009-11-30 06:00:00.000	2010-01-05 05:59:00.000	7	tammylewis	0	0	0
35007	5757	1	0	NULL	NULL	2009-11-30 06:00:00.000	2010-03-31 04:59:00.000	7	tammylewis	0	0	0
35008	5758	1	0	NULL	NULL	2009-11-30 06:00:00.000	2010-11-30 05:59:00.000	9	wsuperuser	0	0	0
35014	5764	1	0	NULL	41083	2009-12-07 06:00:00.000	2011-01-04 05:59:00.000	6	wsuperuser	0	0	0
35017	5767	1	0	NULL	41088	2009-12-07 06:00:00.000	2011-06-01 04:59:00.000	8	veronicavidaurri	0	0	0
35054	5804	1	0	NULL	NULL	2010-01-12 06:00:00.000	2011-01-26 05:59:00.000	18	wsuperuser	0	0	0
85674	12013	1	0	NULL	32838	2012-07-27 05:00:00.000	NULL	3	wsuperuser	0	0	0
35062	5812	2	0	NULL	NULL	2010-01-12 06:00:00.000	NULL	36		0	0	0
35072	5822	1	0	NULL	NULL	2010-01-12 06:00:00.000	2010-10-21 04:59:00.000	11	wsuperuser	0	0	0
35073	5823	1	0	NULL	NULL	2010-01-12 06:00:00.000	2010-08-14 04:59:00.000	16	wsuperuser	0	0	0
85718	12068	1	0	NULL	NULL	2012-07-30 05:00:00.000	2012-12-29 05:59:00.000	10	tammylewis	0	0	0
35113	5863	1	0	NULL	NULL	2010-01-04 06:00:00.000	2010-01-22 05:59:00.000	5	paulawilson	0	0	0
35128	5878	1	0	NULL	41217	2010-01-05 06:00:00.000	2011-09-20 04:59:00.000	19	paulawilson	0	0	0
35159	5889	1	0	NULL	NULL	2010-02-10 06:00:00.000	NULL	36		0	0	0
35160	5890	1	0	NULL	NULL	2010-02-10 06:00:00.000	2010-12-15 05:59:00.000	8	wsuperuser	0	0	0
35162	5892	1	0	NULL	NULL	2010-02-10 06:00:00.000	2012-07-17 04:59:00.000	29	marygaskin	0	0	0
35164	5894	1	0	NULL	NULL	2010-02-10 06:00:00.000	2010-04-17 04:59:00.000	5	tammylewis	0	0	0
35165	5895	1	0	NULL	NULL	2010-02-10 06:00:00.000	2011-11-04 04:59:00.000	24	marygaskin	0	0	0
35167	5897	1	0	NULL	NULL	2010-02-10 06:00:00.000	NULL	30		0	0	0
35174	5904	1	0	NULL	NULL	2010-02-10 06:00:00.000	2010-08-07 04:59:00.000	8	wsuperuser	0	0	0
35765	5956	1	0	NULL	41518	2010-03-01 06:00:00.000	2012-08-09 04:59:59.000	9	kimlewis	0	0	0
35771	5962	1	0	NULL	41524	2010-03-01 06:00:00.000	NULL	11	jennifer.johnson	0	0	0
35772	5963	1	0	NULL	41517	2010-03-01 06:00:00.000	2013-06-08 04:59:00.000	16	william.franz	0	0	0
36655	6105	1	0	NULL	41899	2010-05-03 05:00:00.000	2010-08-05 04:59:00.000	8	jhunger	0	0	0
36659	6109	1	0	NULL	41897	2010-05-03 05:00:00.000	2010-05-29 04:59:00.000	6	jhunger	0	0	0
36661	6111	1	0	NULL	41889	2010-05-03 05:00:00.000	NULL	18	jennifer.johnson	0	1	0
36665	6115	1	0	NULL	41894	2010-05-03 05:00:00.000	2010-09-10 04:59:00.000	8	wsuperuser	0	0	0
36666	6116	1	0	NULL	41896	2010-05-03 05:00:00.000	2011-04-21 04:59:00.000	10	veronicavidaurri	0	0	0
36668	6118	1	0	NULL	41895	2010-05-03 05:00:00.000	2011-08-16 04:59:00.000	11	heather.trautman	0	0	0
36669	6119	1	0	NULL	41905	2010-05-03 05:00:00.000	2010-05-21 04:59:00.000	6	jhunger	0	0	0
37709	6209	1	0	NULL	42286	2010-07-05 05:00:00.000	NULL	7	kimlewis	0	0	0
37713	6213	1	0	NULL	42276	2010-07-05 05:00:00.000	2010-08-21 04:59:00.000	9	wsuperuser	0	0	0
85721	12071	1	0	NULL	NULL	2012-07-30 05:00:00.000	2012-08-16 04:59:00.000	6	marygaskin	0	0	0
39210	6310	1	0	NULL	NULL	2010-09-08 05:00:00.000	2011-01-20 05:59:00.000	11	wsuperuser	0	0	0
39211	6311	1	0	NULL	NULL	2010-09-08 05:00:00.000	2012-11-03 04:59:00.000	42	tammylewis	0	0	0
39212	6312	1	0	NULL	NULL	2010-09-08 05:00:00.000	2011-01-20 05:59:00.000	11	wsuperuser	0	0	0
39213	6313	1	0	NULL	NULL	2010-09-08 05:00:00.000	2011-01-27 05:59:00.000	13	wsuperuser	0	0	0
85723	12073	1	0	NULL	NULL	2012-07-30 05:00:00.000	NULL	17	maryholt	1	0	0
39221	6321	1	0	NULL	NULL	2010-09-08 05:00:00.000	2011-06-08 04:59:00.000	35	tammylewis	0	0	0
39252	6352	1	0	NULL	NULL	2010-09-13 05:00:00.000	NULL	41		0	0	0
39271	6371	1	0	NULL	NULL	2010-09-13 05:00:00.000	2013-04-25 04:59:00.000	34	tammylewis	0	0	0
39275	6375	1	0	NULL	42688	2010-08-30 05:00:00.000	2010-11-18 05:59:00.000	5	wsuperuser	0	0	0
39276	6376	1	0	NULL	42683	2010-08-30 05:00:00.000	NULL	11	jhunger	1	0	0
39277	6377	1	0	NULL	NULL	2010-08-30 05:00:00.000	NULL	9	jennifer.johnson	0	0	0
39278	6378	1	0	NULL	42700	2010-08-30 05:00:00.000	2011-03-11 05:59:00.000	10	jennifer.johnson	0	0	0
39281	6381	1	0	NULL	42678	2010-08-30 05:00:00.000	2010-09-28 04:59:00.000	6	wsuperuser	0	0	0
39283	6383	1	0	NULL	42686	2010-08-30 05:00:00.000	2010-11-30 05:59:00.000	6	wsuperuser	0	0	0
39284	6384	1	0	NULL	42684	2010-08-30 05:00:00.000	2010-09-15 04:59:00.000	5	wsuperuser	0	0	0
39285	6385	1	0	NULL	42687	2010-08-30 05:00:00.000	NULL	16	kimlewis	0	1	0
39290	6390	1	0	NULL	NULL	2010-09-13 05:00:00.000	2011-01-05 05:59:00.000	9	wsuperuser	0	0	0
39610	6410	1	0	NULL	42924	2010-09-27 05:00:00.000	2010-10-29 04:59:00.000	6	wsuperuser	0	0	0
39612	6412	1	0	NULL	42926	2010-09-27 05:00:00.000	2012-07-18 04:59:59.000	14	kimlewis	0	1	0
39704	6504	1	0	NULL	42975	2010-10-04 05:00:00.000	2011-04-01 04:59:00.000	12	jennifer.johnson	0	0	0
39706	6506	1	0	NULL	42964	2010-10-04 05:00:00.000	2012-11-03 04:59:59.000	21	kimlewis	0	0	0
87643	12091	1	0	NULL	NULL	2012-08-06 05:00:00.000	NULL	10		0	0	0
91847	12497	1	0	NULL	NULL	2012-10-22 05:00:00.000	2013-06-07 04:59:00.000	12	tammylewis	0	0	0
39812	6612	2	0	NULL	NULL	2010-11-01 05:00:00.000	2012-07-06 04:59:00.000	38	tammylewis	0	0	0
39815	6615	1	0	NULL	NULL	2010-11-01 05:00:00.000	2011-01-13 05:59:00.000	10	wsuperuser	0	0	0
91850	12500	1	0	NULL	NULL	2012-10-22 05:00:00.000	2012-10-31 04:59:00.000	3	tammylewis	0	0	0
40503	6803	1	0	NULL	43189	2010-11-01 05:00:00.000	2011-10-08 04:59:00.000	27	christina.bradley	0	0	0
40504	6804	1	0	NULL	43188	2010-11-01 05:00:00.000	2012-07-31 04:59:00.000	32	marygaskin	0	0	0
40553	6853	1	0	NULL	NULL	2010-11-29 06:00:00.000	2011-01-29 05:59:00.000	8	wsuperuser	0	0	0
43641	8241	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	0	0	0
43642	8242	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	4	BPFXEmployeeSync	1	0	0
43643	8243	1	0	NULL	NULL	2011-04-03 05:00:00.000	NULL	2	BPFXEmployeeSync	1	0	0
46571	9421	1	0	NULL	45372	2011-05-23 05:00:00.000	2012-03-03 05:59:00.000	7	veronicavidaurri	0	0	0
46682	9479	1	0	NULL	NULL	2011-06-13 05:00:00.000	2012-08-04 04:59:00.000	13	tammylewis	0	0	0
46684	9481	1	0	NULL	NULL	2011-06-13 05:00:00.000	2011-08-10 04:59:00.000	4	tammylewis	0	0	0
46685	9482	1	0	NULL	NULL	2011-06-13 05:00:00.000	2011-10-25 04:59:00.000	7	marygaskin	0	0	0
23100	3986	1	0	NULL	NULL	2008-07-24 05:00:00.000	2010-06-22 04:59:00.000	29	wsuperuser	0	0	0
23101	3987	1	0		36675	2008-07-24 05:00:00.000	2008-11-03 06:01:00.000	11	julie.bowington	0	0	0
23102	3988	1	0	NULL	NULL	2008-07-24 05:00:00.000	2012-06-30 04:59:00.000	52	marygaskin	0	0	0
23103	3989	1	0	NULL	36676	2008-07-24 05:00:00.000	2009-07-14 04:59:00.000	20	julie.bowington	0	0	0
23105	3991	1	0	NULL	36677	2008-07-24 05:00:00.000	2011-08-06 04:59:00.000	44	tammylewis	0	0	0
23108	3994	1	0	NULL	36679	2008-07-24 05:00:00.000	2010-01-20 05:59:00.000	32	tammylewis	0	0	0
23110	3996	1	0		36679	2008-07-24 05:00:00.000	2008-09-04 05:00:00.000	13	julie.bowington	0	0	0
23111	3997	1	0	NULL	NULL	2008-07-24 05:00:00.000	2012-04-07 04:59:00.000	39	tammylewis	0	0	0
23112	3998	1	0	NULL	36681	2008-07-24 05:00:00.000	2010-02-17 05:59:00.000	23	tammylewis	0	0	0
23116	4002	1	0		36683	2008-07-24 05:00:00.000	2009-04-09 04:59:00.000	19	julie.bowington	0	0	0
23120	4006	1	0	NULL	36688	2008-07-24 05:00:00.000	2010-10-06 04:59:00.000	19	wsuperuser	0	0	0
24602	4352	2	0	NULL	NULL	2009-01-05 06:00:00.000	2009-09-16 04:59:00.000	11	tammylewis	0	0	0
23197	4011	1	0		NULL	2008-08-13 05:00:00.000	2008-10-24 05:00:00.000	8	julie.bowington	0	0	0
23200	4014	1	0	NULL	NULL	2008-08-13 05:00:00.000	NULL	41		0	0	0
23201	4015	1	0	NULL	NULL	2008-08-13 05:00:00.000	2009-06-24 04:59:00.000	21	julie.bowington	0	0	0
23203	4017	1	0		NULL	2008-08-13 05:00:00.000	2008-09-15 05:00:00.000	6	julie.bowington	0	0	0
23206	4020	1	0		NULL	2008-08-13 05:00:00.000	2008-09-17 05:00:00.000	6	julie.bowington	0	0	0
23207	4021	1	0		NULL	2008-08-13 05:00:00.000	2008-10-10 05:01:00.000	6	julie.bowington	0	0	0
23208	4022	1	0		NULL	2008-08-13 05:00:00.000	2008-12-02 06:00:00.000	7	julie.bowington	0	0	0
23218	4032	1	0		36587	2008-08-18 05:00:00.000	2008-09-05 05:00:00.000	3	shyra.brown	0	0	0
23222	4036	1	0		36884	2008-08-18 05:00:00.000	2009-07-01 04:59:00.000	8	shyra.brown	0	0	0
23223	4037	2	0		36885	2008-08-18 05:00:00.000	NULL	13		0	0	0
23225	4039	1	0	NULL	36889	2008-08-18 05:00:00.000	NULL	15	heather.trautman	0	0	0
23226	4040	1	0	NULL	36890	2008-08-18 05:00:00.000	2010-08-14 04:59:00.000	10	wsuperuser	0	0	0
23254	4054	1	0		NULL	2008-08-20 05:00:00.000	2009-06-03 04:59:00.000	10	tammylewis	0	0	0
23260	4060	1	0		NULL	2008-08-20 05:00:00.000	2008-12-19 06:01:00.000	7	julie.bowington	0	0	0
23264	4064	1	0	NULL	NULL	2008-08-20 05:00:00.000	2010-07-24 04:59:00.000	17	wsuperuser	0	0	0
23266	4066	1	0		NULL	2008-08-20 05:00:00.000	2008-12-22 06:01:00.000	9	julie.bowington	0	0	0
23267	4067	1	0		NULL	2008-08-20 05:00:00.000	2008-12-01 06:01:00.000	8	julie.bowington	0	0	0
23270	4070	2	0	NULL	NULL	2008-08-20 05:00:00.000	2011-04-04 04:59:00.000	29	tammylewis	0	0	0
23272	4072	1	0		NULL	2008-08-20 05:00:00.000	2008-12-19 06:01:00.000	11	julie.bowington	0	0	0
23448	4075	1	0	NULL	37149	2008-09-08 05:00:00.000	2011-08-02 04:59:00.000	18	heather.trautman	0	0	0
23451	4078	1	0	NULL	37123	2008-09-08 05:00:00.000	2010-09-04 04:59:00.000	15	wsuperuser	0	0	0
23453	4080	1	0	NULL	37132	2008-09-08 05:00:00.000	2010-10-09 04:59:00.000	15	wsuperuser	0	0	0
23459	4086	1	0		36570	2008-09-08 05:00:00.000	2008-12-17 06:00:00.000	6	shyra.brown	0	0	0
23461	4088	1	0		37136	2008-09-08 05:00:00.000	2008-09-24 05:00:00.000	3	shyra.brown	0	0	0
23462	4089	1	0	NULL	37135	2008-09-08 05:00:00.000	NULL	14	jennifer.johnson	0	0	0
23463	4090	1	0		37138	2008-09-08 05:00:00.000	2009-01-15 05:59:00.000	4	shyra.brown	0	0	0
23464	4091	1	0	NULL	37148	2008-09-08 05:00:00.000	2009-09-23 04:59:00.000	6	shyra.brown	0	0	0
23466	4093	1	0	NULL	37219	2008-09-08 05:00:00.000	NULL	42	giomaracintron	0	0	0
23467	4094	1	0		37130	2008-09-08 05:00:00.000	2008-10-31 05:00:00.000	5	shyra.brown	0	0	0
23953	4103	1	0		37225	2008-09-22 05:00:00.000	2008-12-29 06:00:00.000	3	shyra.brown	0	0	0
23954	4104	1	0		61503	2008-09-22 05:00:00.000	2009-01-14 05:59:00.000	6	shyra.brown	0	0	0
23966	4116	1	0	NULL	37223	2008-09-22 05:00:00.000	NULL	21	irvincastellanos	1	0	0
23978	4128	1	0		NULL	2008-09-29 05:00:00.000	2008-12-30 06:01:00.000	8	julie.bowington	0	0	0
23980	4130	2	0	NULL	NULL	2008-09-29 05:00:00.000	2011-06-07 04:59:00.000	31	wsuperuser	0	0	0
23982	4132	1	0		NULL	2008-09-29 05:00:00.000	2009-09-01 04:59:00.000	10	micah.wells	0	0	0
23984	4134	1	0	NULL	NULL	2008-09-29 05:00:00.000	2010-11-13 05:59:00.000	23	wsuperuser	0	0	0
23997	4147	1	0		37388	2008-10-13 05:00:00.000	2008-11-21 06:00:00.000	8	shyra.brown	0	0	0
24006	4156	1	0	NULL	37402	2008-10-13 05:00:00.000	NULL	26	jennifer.johnson	0	0	0
24010	4160	1	0	NULL	NULL	2008-10-27 05:00:00.000	2012-06-12 04:59:00.000	43	marygaskin	0	0	0
24014	4164	1	0		NULL	2008-10-27 05:00:00.000	2009-06-03 04:59:00.000	16	tammylewis	0	0	0
24019	4169	1	0		NULL	2008-10-27 05:00:00.000	2009-02-05 05:59:00.000	8	tammylewis	0	0	0
24021	4171	2	0		NULL	2008-10-27 05:00:00.000	2009-05-22 04:59:00.000	14	paulawilson	0	0	0
24023	4173	1	0	NULL	NULL	2008-10-27 05:00:00.000	2012-12-21 05:59:00.000	42	tammylewis	0	0	0
24026	4176	1	0	NULL	NULL	2008-10-27 05:00:00.000	2011-08-05 04:59:00.000	29	marygaskin	0	0	0
24251	4181	2	0	NULL	NULL	2008-10-27 05:00:00.000	2009-11-21 05:59:00.000	19	julie.bowington	0	0	0
24252	4182	1	0		NULL	2008-10-27 05:00:00.000	2009-01-14 05:59:00.000	13	julie.bowington	0	0	0
24253	4183	1	0	NULL	NULL	2008-10-27 05:00:00.000	NULL	55		0	0	0
24258	4188	1	0	NULL	NULL	2008-10-27 05:00:00.000	2009-09-29 04:59:00.000	19	tammylewis	0	0	0
24260	4190	1	0	NULL	NULL	2008-10-27 05:00:00.000	2012-03-17 04:59:00.000	32	marygaskin	0	0	0
24261	4191	1	0		NULL	2008-10-27 05:00:00.000	2009-02-05 05:59:00.000	8	julie.bowington	0	0	0
24430	4196	1	0	NULL	NULL	2008-11-20 06:00:00.000	2012-09-29 04:59:00.000	50	tammylewis	0	0	0
24433	4199	1	0	NULL	NULL	2008-11-20 06:00:00.000	2011-08-13 04:59:00.000	43	tammylewis	0	0	0
24439	4205	1	0	NULL	NULL	2008-11-20 06:00:00.000	2010-12-01 05:59:00.000	20	wsuperuser	0	0	0
24442	4208	1	0		NULL	2008-11-20 06:00:00.000	2009-02-28 05:59:00.000	15	tammylewis	0	0	0
24443	4209	1	0	NULL	NULL	2008-11-20 06:00:00.000	2009-11-04 05:59:00.000	19	tammylewis	0	0	0
24445	4211	1	0	NULL	NULL	2008-11-20 06:00:00.000	2010-04-29 04:59:00.000	20	wsuperuser	0	0	0
24446	4212	1	0	NULL	NULL	2008-11-20 06:00:00.000	2010-07-30 04:59:00.000	20	wsuperuser	0	0	0
24448	4214	1	0	NULL	NULL	2008-11-20 06:00:00.000	2009-10-31 04:59:00.000	14	tammylewis	0	0	0
24449	4215	1	0		NULL	2008-11-20 06:00:00.000	2009-05-08 04:59:00.000	16	tammylewis	0	0	0
24450	4216	NULL	0	NULL	NULL	2008-11-20 06:00:00.000	2008-12-23 06:00:00.000	6	tammylewis	0	0	0
24452	4218	1	0	NULL	NULL	2008-11-20 06:00:00.000	2010-10-13 04:59:00.000	16	wsuperuser	0	0	0
24453	4219	1	0	NULL	NULL	2008-11-20 06:00:00.000	2012-01-10 05:59:00.000	29	tammylewis	0	0	0
45155	9205	1	0	NULL	44806	2011-04-04 05:00:00.000	2011-04-21 04:59:00.000	3	wsuperuser	0	0	0
24552	4257	1	0	NULL	37919	2008-12-01 06:00:00.000	2011-03-05 05:59:00.000	11	wsuperuser	0	0	0
24553	4258	1	0		37394	2008-12-01 06:00:00.000	2009-05-27 04:59:00.000	6	shyra.brown	0	0	0
24555	4260	1	0	NULL	37921	2008-12-01 06:00:00.000	2011-10-08 04:59:00.000	17	veronicavidaurri	0	0	0
24557	4262	1	0	NULL	NULL	2008-11-20 06:00:00.000	2010-06-16 04:59:00.000	34	wsuperuser	0	0	0
24575	4280	1	0		NULL	2008-11-20 06:00:00.000	2009-07-03 04:59:00.000	16	tammylewis	0	0	0
24576	4281	1	0		NULL	2008-11-20 06:00:00.000	2009-05-30 04:59:00.000	11	tammylewis	0	0	0
24577	4282	2	0	NULL	NULL	2008-11-20 06:00:00.000	2011-01-15 05:59:00.000	24	wsuperuser	0	0	0
24579	4284	1	0		NULL	2008-11-20 06:00:00.000	2009-06-09 04:59:00.000	16	tammylewis	0	0	0
24580	4285	1	0		NULL	2008-11-20 06:00:00.000	2009-03-25 04:59:00.000	10	julie.bowington	0	0	0
24581	4286	1	0		NULL	2008-11-20 06:00:00.000	2009-06-24 04:59:00.000	13	tammylewis	0	0	0
24582	4287	1	0		NULL	2008-11-20 06:00:00.000	2008-12-22 06:00:00.000	8	julie.bowington	0	0	0
24606	4356	1	0	NULL	NULL	2009-01-05 06:00:00.000	2011-01-28 05:59:00.000	16	wsuperuser	0	0	0
24584	4289	1	0		NULL	2008-11-20 06:00:00.000	2008-12-30 06:01:00.000	3	julie.bowington	0	0	0
24607	4357	1	0		NULL	2009-01-05 06:00:00.000	2009-04-14 04:59:00.000	9	tammylewis	0	0	0
24608	4358	1	0		NULL	2009-01-05 06:00:00.000	2009-04-17 04:59:00.000	7	tammylewis	0	0	0
45156	9206	1	0	NULL	44789	2011-04-04 05:00:00.000	2013-05-18 04:59:00.000	10	william.franz	0	0	0
45161	9211	1	0	NULL	44807	2011-04-04 05:00:00.000	2012-05-23 04:59:59.000	10	kimlewis	0	0	0
45163	9213	1	0	NULL	44793	2011-04-04 05:00:00.000	2012-09-05 04:59:59.000	8	kimlewis	0	0	0
45171	9221	1	0	NULL	44801	2011-04-04 05:00:00.000	2012-11-29 05:59:59.000	6	kimlewis	0	0	0
21733	3567	1	0		NULL	2008-03-26 05:00:00.000	2008-10-13 05:00:00.000	14	julie.bowington	0	0	0
21739	3573	1	0	NULL	20261	2008-03-26 05:00:00.000	2011-10-06 04:59:00.000	37	paulawilson	0	0	0
21740	3574	1	0	NULL	20262	2008-03-26 05:00:00.000	2011-10-08 04:59:00.000	42	christina.bradley	0	0	0
21742	3576	1	0		20264	2008-03-26 05:00:00.000	2009-05-08 04:59:00.000	18	ed.padilla	0	0	0
21753	3587	1	0	NULL	35450	2008-04-07 05:00:00.000	2008-06-13 04:59:00.000	12	jennifer.johnson	0	0	0
30293	4844	1	0	NULL	NULL	2009-07-07 05:00:00.000	2009-10-10 04:59:00.000	12	tammylewis	0	0	0
25285	4535	1	0	NULL	NULL	2009-03-03 06:00:00.000	2011-05-20 04:59:00.000	37	tammylewis	0	0	0
32883	5413	1	0	NULL	NULL	2009-09-10 05:00:00.000	2009-10-01 04:59:00.000	6	tammylewis	0	0	0
21766	3600	1	0	NULL	35437	2008-04-07 05:00:00.000	2011-07-22 04:59:00.000	12	veronicavidaurri	0	0	0
25296	4546	1	0		NULL	2009-03-03 06:00:00.000	2009-06-11 04:59:00.000	8	julie.bowington	0	0	0
25298	4548	1	0	NULL	NULL	2009-03-03 06:00:00.000	2012-03-03 05:59:00.000	35	tammylewis	0	0	0
25308	4558	1	0	NULL	20567	2009-02-17 06:00:00.000	2010-01-15 05:59:00.000	23	paulawilson	0	0	0
25310	4560	1	0	NULL	20569	2009-02-17 06:00:00.000	2009-10-23 04:59:00.000	20	ed.padilla	0	0	0
25311	4561	1	0	NULL	20570	2009-02-17 06:00:00.000	2010-10-19 04:59:00.000	26	wsuperuser	0	0	0
25322	4572	1	0		38358	2009-03-02 06:00:00.000	2009-06-25 04:59:00.000	5	shyra.brown	0	0	0
25323	4573	1	0		38666	2009-03-02 06:00:00.000	2009-03-25 04:59:00.000	4	shyra.brown	0	0	0
25682	4585	1	0	NULL	38603	2009-03-02 06:00:00.000	2010-02-23 05:59:00.000	10	paulawilson	0	0	0
25684	4587	1	0	NULL	38697	2009-03-02 06:00:00.000	2009-12-05 05:59:00.000	10	paulawilson	0	0	0
25685	4588	1	0	NULL	38781	2009-03-02 06:00:00.000	NULL	28		0	0	0
25686	4589	1	0	NULL	38621	2009-03-02 06:00:00.000	2009-05-21 04:59:00.000	9	paulawilson	0	0	0
25704	4604	NULL	0	NULL	NULL	2008-04-21 05:00:00.000	2009-07-16 04:59:00.000	7	chris.armbruster	0	0	0
25706	4606	1	0	NULL	NULL	2006-04-17 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25708	4608	1	0	NULL	NULL	2007-05-01 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25709	4609	1	0	NULL	NULL	2007-05-01 05:00:00.000	2009-11-07 05:59:00.000	7	chris.armbruster	0	0	0
25719	4619	1	0	NULL	NULL	2007-05-01 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25721	4621	1	0	NULL	NULL	2006-04-17 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25722	4622	1	0	NULL	NULL	2006-04-17 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25723	4623	1	0	NULL	NULL	2006-09-18 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25724	4624	1	0	NULL	NULL	2007-05-01 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25726	4626	1	0	NULL	NULL	2006-08-21 05:00:00.000	2011-03-31 04:59:59.000	6		0	0	0
25727	4627	1	0	NULL	NULL	2006-08-21 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25730	4630	1	0	NULL	NULL	2006-09-18 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25731	4631	1	0	NULL	NULL	2006-09-05 05:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25733	4633	1	0	NULL	NULL	2007-09-17 05:00:00.000	2011-03-31 04:59:59.000	6		0	0	0
25734	4634	1	0	NULL	NULL	2008-02-19 06:00:00.000	2011-03-31 04:59:59.000	5		0	0	0
25754	4654	1	0		NULL	2009-04-16 05:00:00.000	2009-05-28 04:59:00.000	10	julie.bowington	0	0	0
25757	4657	1	0		NULL	2009-04-16 05:00:00.000	2009-06-09 04:59:00.000	10	tammylewis	0	0	0
25762	4662	1	0		NULL	2009-04-16 05:00:00.000	2009-05-06 04:59:00.000	9	tammylewis	0	0	0
