ID	DATASOURCEID	EMPLOYEEID	EXTERNALEMPIDENT	EXTERNALEMPIDENTTYPE	EXTENSIONDATAPORTID
33590	3	57288	12016	NULL	NULL
26095	3	57289	12017	NULL	NULL
24385	3	57290	12018	NULL	NULL
31877	3	57291	12019	NULL	NULL
31941	3	57292	12020	NULL	NULL
34381	3	57293	12021	NULL	NULL
34377	3	57294	12022	NULL	NULL
28957	3	57295	12023	NULL	NULL
35968	3	57296	12024	NULL	NULL
31755	3	57297	12025	NULL	NULL
27855	3	57298	12026	NULL	NULL
34200	3	57299	12027	NULL	NULL
31937	3	57300	12028	NULL	NULL
24384	3	57301	12029	NULL	NULL
32359	3	57302	12030	NULL	NULL
32599	3	57304	11959	NULL	NULL
32329	3	57307	12038	NULL	NULL
33236	3	57308	12039	NULL	NULL
33286	3	57309	12040	NULL	NULL
34355	3	57310	12041	NULL	NULL
29169	3	57311	12042	NULL	NULL
29167	3	57312	12048	NULL	NULL
34347	3	57313	12049	NULL	NULL
38881	3	57314	12050	NULL	NULL
34351	3	57315	12056	NULL	NULL
31949	3	57316	12057	NULL	NULL
34349	3	57317	12058	NULL	NULL
34353	3	57318	12059	NULL	NULL
31947	3	57319	12060	NULL	NULL
32438	3	57320	12033	NULL	NULL
34176	3	57321	12034	NULL	NULL
34170	3	57322	12035	NULL	NULL
32189	3	57323	12036	NULL	NULL
34172	3	57324	12037	NULL	NULL
37209	3	57325	12043	NULL	NULL
28963	3	57326	12044	NULL	NULL
39122	3	57327	12045	NULL	NULL
29105	3	57328	12046	NULL	NULL
28965	3	57329	12047	NULL	NULL
40149	3	57330	12051	NULL	NULL
34419	3	57331	12052	NULL	NULL
34168	3	57332	12053	NULL	NULL
33329	3	57333	12054	NULL	NULL
42906	3	57334	12055	NULL	NULL
29082	3	57517	12090	NULL	NULL
28925	3	57518	12091	NULL	NULL
34491	3	57519	12092	NULL	NULL
31653	3	57520	12120	NULL	NULL
33707	3	57521	12093	NULL	NULL
31118	3	57522	12121	NULL	NULL
33691	3	57523	12122	NULL	NULL
31621	3	57524	12123	NULL	NULL
32377	3	57526	12094	NULL	NULL
34417	3	57527	12124	NULL	NULL
35825	3	57528	12125	NULL	NULL
26215	3	57529	12126	NULL	NULL
28424	3	57531	12128	NULL	NULL
29084	3	57533	12130	NULL	NULL
29086	3	57534	12131	NULL	NULL
31861	3	57535	12132	NULL	NULL
27444	3	57536	12133	NULL	NULL
28809	3	57537	12096	NULL	NULL
45556	3	57538	12134	NULL	NULL
27407	3	57539	12135	NULL	NULL
28893	3	57540	12136	NULL	NULL
29151	3	57541	12137	NULL	NULL
34939	3	57542	12138	NULL	NULL
29177	3	57543	12139	NULL	NULL
31641	3	57544	12140	NULL	NULL
34403	3	57545	12141	NULL	NULL
34405	3	57546	12142	NULL	NULL
31633	3	57547	12143	NULL	NULL
34471	3	57548	12144	NULL	NULL
27069	3	57549	12145	NULL	NULL
35431	3	57550	12146	NULL	NULL
42517	3	57551	12147	NULL	NULL
29179	3	57552	12148	NULL	NULL
31995	3	57553	12149	NULL	NULL
42376	3	57554	12150	NULL	NULL
38491	3	57555	12151	NULL	NULL
27655	3	57556	12095	NULL	NULL
27381	3	57557	12097	NULL	NULL
38497	3	57558	12098	NULL	NULL
34878	3	57559	12099	NULL	NULL
28713	3	57560	12100	NULL	NULL
28454	3	57561	12101	NULL	NULL
34587	3	57562	12102	NULL	NULL
27237	3	57563	12103	NULL	NULL
42909	1	57803	12224	NULL	NULL
33193	1	57804	12258	NULL	NULL
31462	1	57805	12154	NULL	NULL
33157	1	57806	12259	NULL	NULL
33159	1	57807	12260	NULL	NULL
33153	1	57808	12261	NULL	NULL
33177	1	57811	12263	NULL	NULL
28425	1	57812	12264	NULL	NULL
33155	1	57813	12265	NULL	NULL
33130	1	57814	12266	NULL	NULL
26085	1	57815	12155	NULL	NULL
29186	1	57816	12156	NULL	NULL
31890	1	57817	12158	NULL	NULL
37782	1	57818	12159	NULL	NULL
31894	1	57819	12160	NULL	NULL
34818	1	57820	12161	NULL	NULL
43699	1	57821	12162	NULL	NULL
41579	1	57822	12163	NULL	NULL
31892	1	57823	12164	NULL	NULL
32947	1	57824	12208	NULL	NULL
34610	1	57825	12212	NULL	NULL
39403	1	57826	12213	NULL	NULL
28442	1	57827	12165	NULL	NULL
34624	1	57828	12215	NULL	NULL
29099	1	57829	12221	NULL	NULL
29033	1	57831	12223	NULL	NULL
27230	1	57832	12225	NULL	NULL
34422	1	57833	12226	NULL	NULL
31612	1	57834	12227	NULL	NULL
33255	1	57835	12228	NULL	NULL
27384	1	57836	12229	NULL	NULL
34614	1	57837	12230	NULL	NULL
29095	1	57838	12231	NULL	NULL
33019	1	57839	12232	NULL	NULL
31662	1	57840	12233	NULL	NULL
31658	1	57841	12234	NULL	NULL
27990	1	57842	12235	NULL	NULL
26918	1	57843	12236	NULL	NULL
41019	1	57844	12166	NULL	NULL
31911	1	57845	12167	NULL	NULL
46245	1	57846	12168	NULL	NULL
38761	1	57847	12169	NULL	NULL
27627	1	57849	12171	NULL	NULL
36323	1	57850	12172	NULL	NULL
33688	1	57851	12173	NULL	NULL
33173	1	57852	12262	NULL	NULL
34496	1	57882	12267	NULL	NULL
33784	1	57883	12291	NULL	NULL
34360	1	57884	12292	NULL	NULL
27862	1	57885	12293	NULL	NULL
31932	1	57886	12268	NULL	NULL
39935	1	57887	12294	NULL	NULL
35116	1	57888	12269	NULL	NULL
33302	1	57889	12295	NULL	NULL
32935	1	57890	12270	NULL	NULL
33591	1	57892	12296	NULL	NULL
32929	1	57894	12271	NULL	NULL
34498	1	57895	12272	NULL	NULL
27402	1	57896	12297	NULL	NULL
35096	1	57897	12298	NULL	NULL
33778	1	57898	12273	NULL	NULL
31950	1	57899	12275	NULL	NULL
34500	1	57901	12276	NULL	NULL
32532	1	57903	12299	NULL	NULL
27747	1	57904	12277	NULL	NULL
27404	1	57905	12300	NULL	NULL
34420	1	57906	12280	NULL	NULL
37964	1	57907	12281	NULL	NULL
33560	1	57908	12301	NULL	NULL
33318	1	57909	12282	NULL	NULL
27386	1	57910	12283	NULL	NULL
31644	1	57911	12302	NULL	NULL
34504	1	57912	12286	NULL	NULL
31668	1	57913	12288	NULL	NULL
37004	1	57914	12289	NULL	NULL
34368	1	57915	12274	NULL	NULL
27394	1	57916	12278	NULL	NULL
27408	1	57917	12279	NULL	NULL
31907	1	57918	12284	NULL	NULL
32854	1	57919	12303	NULL	NULL
32384	1	57920	12285	NULL	NULL
33138	1	57921	12287	NULL	NULL
43711	1	57924	12304	NULL	NULL
32884	1	57925	12305	NULL	NULL
32939	1	57926	12306	NULL	NULL
34618	1	57927	12307	NULL	NULL
29182	1	57928	12309	NULL	NULL
32372	1	57929	12290	NULL	NULL
29180	1	57930	12310	NULL	NULL
27392	1	57931	12311	NULL	NULL
31678	1	57932	12312	NULL	NULL
32892	1	57933	12313	NULL	NULL
34622	1	57934	12314	NULL	NULL
32623	1	57935	12315	NULL	NULL
32625	1	57936	12316	NULL	NULL
31494	1	57937	12317	NULL	NULL
27916	1	57938	12308	NULL	NULL
32850	1	57954	12318	NULL	NULL
31992	1	57955	12319	NULL	NULL
34157	1	57956	12320	NULL	NULL
32615	1	57958	12321	NULL	NULL
31752	1	57960	12322	NULL	NULL
34562	1	57963	12323	NULL	NULL
33017	1	57964	12324	NULL	NULL
33021	1	57969	12326	NULL	NULL
32386	1	57972	12328	NULL	NULL
34145	1	57974	12329	NULL	NULL
34139	1	57975	12330	NULL	NULL
27988	1	57976	12331	NULL	NULL
31500	1	57977	12332	NULL	NULL
36170	1	57979	12333	NULL	NULL
34121	1	57983	12335	NULL	NULL
34522	1	57985	12336	NULL	NULL
33291	1	57986	12337	NULL	NULL
34414	1	57987	12338	NULL	NULL
33838	1	57988	12339	NULL	NULL
31880	1	57989	12340	NULL	NULL
32093	1	57990	12341	NULL	NULL
33694	1	57991	12342	NULL	NULL
39664	1	57993	12343	NULL	NULL
28784	1	57994	12344	NULL	NULL
34930	1	57995	12345	NULL	NULL
31980	1	58027	12347	NULL	NULL
28700	1	58028	12348	NULL	NULL
29174	1	58030	12349	NULL	NULL
34330	1	58031	12350	NULL	NULL
35961	1	58032	12351	NULL	NULL
34658	1	58033	12352	NULL	NULL
31815	1	58034	12353	NULL	NULL
32878	1	58035	12354	NULL	NULL
34914	1	58036	12355	NULL	NULL
34364	1	58037	12356	NULL	NULL
29097	1	58039	12358	NULL	NULL
28471	1	58041	12360	NULL	NULL
34520	1	58042	12361	NULL	NULL
35981	1	58043	12362	NULL	NULL
34524	1	58044	12363	NULL	NULL
33692	1	58046	12364	NULL	NULL
34616	1	58047	12365	NULL	NULL
37086	1	58048	12366	NULL	NULL
28708	1	58049	12367	NULL	NULL
32894	1	58050	12368	NULL	NULL
31251	1	58051	12369	NULL	NULL
35995	1	58052	12370	NULL	NULL
33322	1	58053	12371	NULL	NULL
32933	1	58054	12372	NULL	NULL
33161	1	58056	12384	NULL	NULL
28840	1	58057	12386	NULL	NULL
37146	1	58058	12387	NULL	NULL
33189	1	58060	12390	NULL	NULL
40018	1	58061	12391	NULL	NULL
33195	1	58062	12392	NULL	NULL
33197	1	58063	12393	NULL	NULL
33231	1	58064	12394	NULL	NULL
33187	1	58065	12395	NULL	NULL
33229	1	58066	12396	NULL	NULL
33221	1	58067	12397	NULL	NULL
33227	1	58068	12398	NULL	NULL
35815	1	58069	12399	NULL	NULL
33223	1	58070	12400	NULL	NULL
33225	1	58072	12401	NULL	NULL
37222	1	58073	12402	NULL	NULL
33308	1	58074	12403	NULL	NULL
28186	1	58075	12404	NULL	NULL
35843	1	58076	12406	NULL	NULL
28710	1	58077	12408	NULL	NULL
31982	1	58078	12373	NULL	NULL
37153	1	58079	12374	NULL	NULL
43126	1	58081	12376	NULL	NULL
42903	1	58082	12377	NULL	NULL
31888	1	58083	12378	NULL	NULL
32628	1	58084	12379	NULL	NULL
33142	1	58085	12380	NULL	NULL
33203	1	58087	12382	NULL	NULL
33201	1	58088	12383	NULL	NULL
33199	1	58089	12385	NULL	NULL
28473	1	58090	12388	NULL	NULL
33027	1	58091	12405	NULL	NULL
31502	1	58092	12407	NULL	NULL
32056	1	64256	12409	NULL	NULL
40257	1	64257	12410	NULL	NULL
40376	1	64258	12411	NULL	NULL
29427	1	64259	12412	NULL	NULL
35101	1	64260	12413	NULL	NULL
44898	1	64261	12414	NULL	NULL
32346	1	64262	12415	NULL	NULL
35099	1	64263	12416	NULL	NULL
45530	1	64264	12417	NULL	NULL
45128	1	64265	12418	NULL	NULL
36567	1	64267	12419	NULL	NULL
43583	1	64268	12420	NULL	NULL
41535	1	64269	12421	NULL	NULL
43727	1	64270	12422	NULL	NULL
31492	1	64271	12423	NULL	NULL
46306	1	64272	12425	NULL	NULL
29164	1	64273	12424	NULL	NULL
38303	1	71098	11556	NULL	NULL
38373	1	81572	12431	NULL	NULL
37625	1	81573	12432	NULL	NULL
37780	1	81574	12433	NULL	NULL
37479	1	81575	12434	NULL	NULL
38472	1	81576	12435	NULL	NULL
26500	6	57909	NULL	NULL	NULL
26502	6	57910	NULL	NULL	NULL
26505	6	57912	NULL	NULL	NULL
26508	6	57913	NULL	NULL	NULL
26510	6	57914	NULL	NULL	NULL
26512	6	57915	NULL	NULL	NULL
26514	6	57916	NULL	NULL	NULL
26516	6	57917	NULL	NULL	NULL
26518	6	57918	NULL	NULL	NULL
26521	6	57920	NULL	NULL	NULL
26523	6	57921	NULL	NULL	NULL
26526	6	57923	NULL	NULL	NULL
33370	6	57924	NULL	NULL	NULL
26533	6	57929	NULL	NULL	NULL
26579	6	57938	NULL	NULL	NULL
26960	6	57954	NULL	NULL	NULL
26962	6	57955	NULL	NULL	NULL
26964	6	57956	NULL	NULL	NULL
26967	6	57958	NULL	NULL	NULL
26970	6	57960	NULL	NULL	NULL
26972	6	57963	NULL	NULL	NULL
26975	6	57964	NULL	NULL	NULL
26978	6	57966	NULL	NULL	NULL
26982	6	57969	NULL	NULL	NULL
26985	6	57971	NULL	NULL	NULL
26987	6	57972	NULL	NULL	NULL
26990	6	57974	NULL	NULL	NULL
26992	6	57975	NULL	NULL	NULL
26995	6	57976	NULL	NULL	NULL
26997	6	57977	NULL	NULL	NULL
27000	6	57979	NULL	NULL	NULL
27003	6	57981	NULL	NULL	NULL
27006	6	57983	NULL	NULL	NULL
27009	6	57985	NULL	NULL	NULL
27011	6	57986	NULL	NULL	NULL
27013	6	57987	NULL	NULL	NULL
27015	6	57988	NULL	NULL	NULL
27017	6	57989	NULL	NULL	NULL
27019	6	57990	NULL	NULL	NULL
27021	6	57991	NULL	NULL	NULL
27023	6	57992	NULL	NULL	NULL
27025	6	57993	NULL	NULL	NULL
27027	6	57994	NULL	NULL	NULL
27029	6	57995	NULL	NULL	NULL
27031	6	57996	NULL	NULL	NULL
33553	6	58031	NULL	NULL	NULL
33449	6	58032	NULL	NULL	NULL
32751	6	58036	NULL	NULL	NULL
32799	6	58040	NULL	NULL	NULL
28394	6	58041	NULL	NULL	NULL
33410	6	58043	NULL	NULL	NULL
33580	6	58048	NULL	NULL	NULL
33417	6	58052	NULL	NULL	NULL
27436	6	58055	NULL	NULL	NULL
27468	6	58056	NULL	NULL	NULL
27471	6	58057	NULL	NULL	NULL
27473	6	58058	NULL	NULL	NULL
27475	6	58059	NULL	NULL	NULL
27477	6	58060	NULL	NULL	NULL
27479	6	58061	NULL	NULL	NULL
27481	6	58062	NULL	NULL	NULL
27483	6	58063	NULL	NULL	NULL
27485	6	58064	NULL	NULL	NULL
27487	6	58065	NULL	NULL	NULL
27489	6	58066	NULL	NULL	NULL
27491	6	58067	NULL	NULL	NULL
27493	6	58068	NULL	NULL	NULL
27497	6	58070	NULL	NULL	NULL
27499	6	58071	NULL	NULL	NULL
27501	6	58072	NULL	NULL	NULL
27503	6	58073	NULL	NULL	NULL
27505	6	58074	NULL	NULL	NULL
27507	6	58075	NULL	NULL	NULL
27511	6	58077	NULL	NULL	NULL
27515	6	58079	NULL	NULL	NULL
27517	6	58080	NULL	NULL	NULL
27519	6	58081	NULL	NULL	NULL
27521	6	58082	NULL	NULL	NULL
27525	6	58083	NULL	NULL	NULL
27527	6	58084	NULL	NULL	NULL
27529	6	58085	NULL	NULL	NULL
27531	6	58086	NULL	NULL	NULL
27533	6	58087	NULL	NULL	NULL
27535	6	58088	NULL	NULL	NULL
27537	6	58089	NULL	NULL	NULL
27539	6	58090	NULL	NULL	NULL
27542	6	58091	NULL	NULL	NULL
27544	6	58092	NULL	NULL	NULL
28583	6	58132	NULL	NULL	NULL
28985	6	64256	NULL	NULL	NULL
28988	6	64257	NULL	NULL	NULL
28993	6	64258	NULL	NULL	NULL
28998	6	64259	NULL	NULL	NULL
29003	6	64260	NULL	NULL	NULL
29006	6	64261	NULL	NULL	NULL
29009	6	64262	NULL	NULL	NULL
29014	6	64263	NULL	NULL	NULL
29019	6	64264	NULL	NULL	NULL
29024	6	64265	NULL	NULL	NULL
29037	6	64267	NULL	NULL	NULL
29046	6	64268	NULL	NULL	NULL
29051	6	64269	NULL	NULL	NULL
29056	6	64270	NULL	NULL	NULL
29061	6	64271	NULL	NULL	NULL
29066	6	64272	NULL	NULL	NULL
29071	6	64273	NULL	NULL	NULL
31519	6	71098	NULL	NULL	NULL
31899	6	72901	NULL	NULL	NULL
34835	6	79823	NULL	NULL	NULL
35436	6	80605	NULL	NULL	NULL
35437	6	80606	NULL	NULL	NULL
35784	6	81572	NULL	NULL	NULL
35781	6	81573	NULL	NULL	NULL
35814	6	81574	NULL	NULL	NULL
35789	6	81575	NULL	NULL	NULL
35797	6	81576	NULL	NULL	NULL
35800	6	81577	NULL	NULL	NULL
35803	6	81578	NULL	NULL	NULL
35819	6	81580	NULL	NULL	NULL
35830	6	81582	NULL	NULL	NULL
35835	6	81583	NULL	NULL	NULL
35838	6	81584	NULL	NULL	NULL
35847	6	81586	NULL	NULL	NULL
35850	6	81587	NULL	NULL	NULL
36366	6	81964	NULL	NULL	NULL
36380	6	81965	NULL	NULL	NULL
36383	6	81966	NULL	NULL	NULL
36389	6	81967	NULL	NULL	NULL
36386	6	81968	NULL	NULL	NULL
36374	6	81969	NULL	NULL	NULL
36377	6	81970	NULL	NULL	NULL
36395	6	81971	NULL	NULL	NULL
36392	6	81972	NULL	NULL	NULL
36398	6	81973	NULL	NULL	NULL
36371	6	81974	NULL	NULL	NULL
36671	6	82051	NULL	NULL	NULL
36673	6	82052	NULL	NULL	NULL
36708	6	82053	NULL	NULL	NULL
36710	6	82054	NULL	NULL	NULL
36712	6	82055	NULL	NULL	NULL
36714	6	82056	NULL	NULL	NULL
36716	6	82057	NULL	NULL	NULL
36718	6	82058	NULL	NULL	NULL
36720	6	82059	NULL	NULL	NULL
36722	6	82061	NULL	NULL	NULL
36724	6	82062	NULL	NULL	NULL
36787	6	82064	NULL	NULL	NULL
36801	6	82065	NULL	NULL	NULL
36804	6	82066	NULL	NULL	NULL
36807	6	82067	NULL	NULL	NULL
36809	6	82068	NULL	NULL	NULL
36811	6	82069	NULL	NULL	NULL
36813	6	82070	NULL	NULL	NULL
36815	6	82071	NULL	NULL	NULL
36817	6	82072	NULL	NULL	NULL
36819	6	82073	NULL	NULL	NULL
36821	6	82074	NULL	NULL	NULL
36824	6	82075	NULL	NULL	NULL
36826	6	82076	NULL	NULL	NULL
36828	6	82077	NULL	NULL	NULL
36830	6	82078	NULL	NULL	NULL
36832	6	82079	NULL	NULL	NULL
36834	6	82080	NULL	NULL	NULL
36836	6	82081	NULL	NULL	NULL
36838	6	82082	NULL	NULL	NULL
36840	6	82083	NULL	NULL	NULL
36842	6	82084	NULL	NULL	NULL
37443	6	85613	NULL	NULL	NULL
37440	6	85614	NULL	NULL	NULL
37437	6	85615	NULL	NULL	NULL
37434	6	85616	NULL	NULL	NULL
37448	6	85617	NULL	NULL	NULL
37451	6	85618	NULL	NULL	NULL
37454	6	85619	NULL	NULL	NULL
37457	6	85620	NULL	NULL	NULL
37460	6	85621	NULL	NULL	NULL
37463	6	85622	NULL	NULL	NULL
37466	6	85623	NULL	NULL	NULL
37469	6	85624	NULL	NULL	NULL
37472	6	85625	NULL	NULL	NULL
37475	6	85626	NULL	NULL	NULL
37478	6	85627	NULL	NULL	NULL
37635	6	85669	NULL	NULL	NULL
37640	6	85670	NULL	NULL	NULL
37648	6	85671	NULL	NULL	NULL
37651	6	85672	NULL	NULL	NULL
37654	6	85673	NULL	NULL	NULL
37657	6	85674	NULL	NULL	NULL
37660	6	85675	NULL	NULL	NULL
37663	6	85676	NULL	NULL	NULL
37666	6	85677	NULL	NULL	NULL
37669	6	85678	NULL	NULL	NULL
37672	6	85679	NULL	NULL	NULL
37675	6	85680	NULL	NULL	NULL
38185	6	90651	NULL	NULL	NULL
38233	6	90652	NULL	NULL	NULL
38236	6	90653	NULL	NULL	NULL
38239	6	90654	NULL	NULL	NULL
38242	6	90655	NULL	NULL	NULL
38245	6	90656	NULL	NULL	NULL
38248	6	90657	NULL	NULL	NULL
38251	6	90658	NULL	NULL	NULL
38254	6	90659	NULL	NULL	NULL
38259	6	90660	NULL	NULL	NULL
38262	6	90661	NULL	NULL	NULL
38267	6	90663	NULL	NULL	NULL
38467	6	90801	NULL	NULL	NULL
38468	6	90802	NULL	NULL	NULL
38469	6	90803	NULL	NULL	NULL
38475	6	90804	NULL	NULL	NULL
38588	6	90852	NULL	NULL	NULL
39160	6	91674	NULL	NULL	NULL
39163	6	91675	NULL	NULL	NULL
39170	6	91676	NULL	NULL	NULL
39173	6	91677	NULL	NULL	NULL
39176	6	91678	NULL	NULL	NULL
39179	6	91679	NULL	NULL	NULL
39182	6	91680	NULL	NULL	NULL
39185	6	91681	NULL	NULL	NULL
39188	6	91682	NULL	NULL	NULL
39191	6	91683	NULL	NULL	NULL
39194	6	91684	NULL	NULL	NULL
39197	6	91685	NULL	NULL	NULL
39200	6	91686	NULL	NULL	NULL
39203	6	91687	NULL	NULL	NULL
39206	6	91688	NULL	NULL	NULL
39209	6	91689	NULL	NULL	NULL
39212	6	91690	NULL	NULL	NULL
39215	6	91691	NULL	NULL	NULL
39218	6	91692	NULL	NULL	NULL
39221	6	91693	NULL	NULL	NULL
39224	6	91694	NULL	NULL	NULL
39227	6	91695	NULL	NULL	NULL
39230	6	91697	NULL	NULL	NULL
39498	6	91876	NULL	NULL	NULL
39500	6	91877	NULL	NULL	NULL
39501	6	91878	NULL	NULL	NULL
39502	6	91879	NULL	NULL	NULL
39503	6	91880	NULL	NULL	NULL
39504	6	91881	NULL	NULL	NULL
39507	6	91883	NULL	NULL	NULL
39508	6	91884	NULL	NULL	NULL
39509	6	91885	NULL	NULL	NULL
39510	6	91886	NULL	NULL	NULL
39511	6	91887	NULL	NULL	NULL
39512	6	91888	NULL	NULL	NULL
39513	6	91889	NULL	NULL	NULL
39514	6	91890	NULL	NULL	NULL
39525	6	91891	NULL	NULL	NULL
39526	6	91892	NULL	NULL	NULL
39527	6	91893	NULL	NULL	NULL
39528	6	91894	NULL	NULL	NULL
39529	6	91895	NULL	NULL	NULL
39530	6	91896	NULL	NULL	NULL
39531	6	91897	NULL	NULL	NULL
39532	6	91898	NULL	NULL	NULL
39533	6	91899	NULL	NULL	NULL
39941	6	91900	NULL	NULL	NULL
39944	6	91901	NULL	NULL	NULL
39959	6	91902	NULL	NULL	NULL
39964	6	91903	NULL	NULL	NULL
39967	6	91904	NULL	NULL	NULL
39970	6	91905	NULL	NULL	NULL
39973	6	91906	NULL	NULL	NULL
39976	6	91907	NULL	NULL	NULL
39983	6	91908	NULL	NULL	NULL
39986	6	91909	NULL	NULL	NULL
39989	6	91910	NULL	NULL	NULL
39992	6	91912	NULL	NULL	NULL
26529	156	57925	NULL	NULL	NULL
26530	156	57926	NULL	NULL	NULL
26531	156	57927	NULL	NULL	NULL
26532	156	57928	NULL	NULL	NULL
26534	156	57929	NULL	NULL	NULL
26535	156	57930	NULL	NULL	NULL
26536	156	57931	NULL	NULL	NULL
26537	156	57932	NULL	NULL	NULL
26538	156	57933	NULL	NULL	NULL
26539	156	57934	NULL	NULL	NULL
26540	156	57935	NULL	NULL	NULL
26543	156	57936	NULL	NULL	NULL
26544	156	57937	NULL	NULL	NULL
26580	156	57938	NULL	NULL	NULL
26961	156	57954	NULL	NULL	NULL
26963	156	57955	NULL	NULL	NULL
26965	156	57956	NULL	NULL	NULL
26968	156	57958	NULL	NULL	NULL
26971	156	57960	NULL	NULL	NULL
26973	156	57963	NULL	NULL	NULL
26976	156	57964	NULL	NULL	NULL
26979	156	57966	NULL	NULL	NULL
26983	156	57969	NULL	NULL	NULL
26986	156	57971	NULL	NULL	NULL
26988	156	57972	NULL	NULL	NULL
26991	156	57974	NULL	NULL	NULL
26993	156	57975	NULL	NULL	NULL
26996	156	57976	NULL	NULL	NULL
26998	156	57977	NULL	NULL	NULL
27001	156	57979	NULL	NULL	NULL
27004	156	57981	NULL	NULL	NULL
27007	156	57983	NULL	NULL	NULL
27010	156	57985	NULL	NULL	NULL
27012	156	57986	NULL	NULL	NULL
27014	156	57987	NULL	NULL	NULL
27016	156	57988	NULL	NULL	NULL
27018	156	57989	NULL	NULL	NULL
27020	156	57990	NULL	NULL	NULL
27022	156	57991	NULL	NULL	NULL
27024	156	57992	NULL	NULL	NULL
27026	156	57993	NULL	NULL	NULL
27028	156	57994	NULL	NULL	NULL
27030	156	57995	NULL	NULL	NULL
27032	156	57996	NULL	NULL	NULL
27313	156	58027	NULL	NULL	NULL
27314	156	58028	NULL	NULL	NULL
27317	156	58030	NULL	NULL	NULL
27318	156	58031	NULL	NULL	NULL
27319	156	58032	NULL	NULL	NULL
27320	156	58033	NULL	NULL	NULL
27321	156	58034	NULL	NULL	NULL
27322	156	58035	NULL	NULL	NULL
27323	156	58036	NULL	NULL	NULL
27324	156	58037	NULL	NULL	NULL
27325	156	58038	NULL	NULL	NULL
27326	156	58039	NULL	NULL	NULL
27327	156	58040	NULL	NULL	NULL
27328	156	58041	NULL	NULL	NULL
27329	156	58042	NULL	NULL	NULL
27330	156	58043	NULL	NULL	NULL
27331	156	58044	NULL	NULL	NULL
27332	156	58046	NULL	NULL	NULL
27333	156	58047	NULL	NULL	NULL
27334	156	58048	NULL	NULL	NULL
27335	156	58049	NULL	NULL	NULL
27336	156	58050	NULL	NULL	NULL
27337	156	58051	NULL	NULL	NULL
27338	156	58052	NULL	NULL	NULL
27339	156	58053	NULL	NULL	NULL
27340	156	58054	NULL	NULL	NULL
27439	156	58055	NULL	NULL	NULL
27469	156	58056	NULL	NULL	NULL
27472	156	58057	NULL	NULL	NULL
27474	156	58058	NULL	NULL	NULL
27476	156	58059	NULL	NULL	NULL
27478	156	58060	NULL	NULL	NULL
27480	156	58061	NULL	NULL	NULL
27482	156	58062	NULL	NULL	NULL
27484	156	58063	NULL	NULL	NULL
27486	156	58064	NULL	NULL	NULL
27488	156	58065	NULL	NULL	NULL
27490	156	58066	NULL	NULL	NULL
27492	156	58067	NULL	NULL	NULL
27494	156	58068	NULL	NULL	NULL
27498	156	58070	NULL	NULL	NULL
27500	156	58071	NULL	NULL	NULL
27502	156	58072	NULL	NULL	NULL
27504	156	58073	NULL	NULL	NULL
27506	156	58074	NULL	NULL	NULL
27508	156	58075	NULL	NULL	NULL
27512	156	58077	NULL	NULL	NULL
27516	156	58079	NULL	NULL	NULL
27518	156	58080	NULL	NULL	NULL
27520	156	58081	NULL	NULL	NULL
27522	156	58082	NULL	NULL	NULL
27526	156	58083	NULL	NULL	NULL
27528	156	58084	NULL	NULL	NULL
27530	156	58085	NULL	NULL	NULL
27532	156	58086	NULL	NULL	NULL
27534	156	58087	NULL	NULL	NULL
27536	156	58088	NULL	NULL	NULL
27538	156	58089	NULL	NULL	NULL
27540	156	58090	NULL	NULL	NULL
27543	156	58091	NULL	NULL	NULL
27545	156	58092	NULL	NULL	NULL
34838	156	79823	NULL	NULL	NULL
38188	156	90651	NULL	NULL	NULL
38478	156	90804	NULL	NULL	NULL
44960	156	91688	NULL	NULL	NULL
43882	156	97520	NULL	NULL	NULL
43960	156	97602	NULL	NULL	NULL
43962	156	97603	NULL	NULL	NULL
43968	156	97605	NULL	NULL	NULL
43970	156	97606	NULL	NULL	NULL
43972	156	97607	NULL	NULL	NULL
43974	156	97608	NULL	NULL	NULL
43976	156	97609	NULL	NULL	NULL
43978	156	97610	NULL	NULL	NULL
43980	156	97611	NULL	NULL	NULL
43982	156	97613	NULL	NULL	NULL
43984	156	97614	NULL	NULL	NULL
43986	156	97615	NULL	NULL	NULL
43988	156	97616	NULL	NULL	NULL
43990	156	97617	NULL	NULL	NULL
43992	156	97618	NULL	NULL	NULL
43994	156	97620	NULL	NULL	NULL
43997	156	97621	NULL	NULL	NULL
43999	156	97622	NULL	NULL	NULL
44001	156	97623	NULL	NULL	NULL
44003	156	97624	NULL	NULL	NULL
44005	156	97625	NULL	NULL	NULL
44953	156	98217	NULL	NULL	NULL
44955	156	98218	NULL	NULL	NULL
44962	156	98221	NULL	NULL	NULL
44964	156	98222	NULL	NULL	NULL
44966	156	98224	NULL	NULL	NULL
44968	156	98225	NULL	NULL	NULL
44970	156	98226	NULL	NULL	NULL
44972	156	98227	NULL	NULL	NULL
44976	156	98229	NULL	NULL	NULL
44978	156	98230	NULL	NULL	NULL
45877	156	99051	NULL	NULL	NULL
45879	156	99052	NULL	NULL	NULL
45881	156	99053	NULL	NULL	NULL
45883	156	99054	NULL	NULL	NULL
45885	156	99055	NULL	NULL	NULL
45887	156	99056	NULL	NULL	NULL
45889	156	99057	NULL	NULL	NULL
45891	156	99058	NULL	NULL	NULL
45893	156	99059	NULL	NULL	NULL
45895	156	99060	NULL	NULL	NULL
45897	156	99061	NULL	NULL	NULL
