SkillTargetID	ScheduleID	PeripheralID	EnterpriseName	PeripheralNumber	PeripheralName	AvailableHoldoffDelay	Priority	BaseSkillTargetID	Extension	SubGroupMaskType	SubSkillGroupMask	ConfigParam	Description	Deleted	MRDomainID	IPTA	DefaultEntry	UserDeletable	ServiceLevelThreshold	ServiceLevelType	BucketIntervalID	ChangeStamp
9843	NULL	5002	CCM_PG3.582_CHIP_PD_MixedMI_EN	582	582_CHIP_PD_MixedMI_EN	-1	0	9843	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9844	NULL	5002	CCM_PG3.583_CHIP_PD_MixedMI_SP	583	583_CHIP_PD_MixedMI_SP	-1	0	9844	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9845	NULL	5002	CCM_PG3.584_CHIP_PD_MailMI_EN	584	584_CHIP_PD_MailMI_EN	-1	0	9845	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9846	NULL	5002	CCM_PG3.585_CHIP_PD_MailMI_SP	596	585_CHIP_PD_MailMI_SP	-1	0	9846	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9847	NULL	5002	CCM_PG3.586_CHIP_PT_PD_PhoneMI_E	586	586_CHIP_PT_PD_PhoneMI_EN	-1	0	9847	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9848	NULL	5002	CCM_PG3.587_CHIP_PT_PD_PhoneMI_S	587	587_CHIP_PT_PD_PhoneMI_SP	-1	0	9848	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9849	NULL	5002	CCM_PG3.588_CHIP_PT_PD_MixedMI_E	588	588_CHIP_PT_PD_MixedMI_EN	-1	0	9849	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9850	NULL	5002	CCM_PG3.589_CHIP_PT_PD_MixedMI_S	589	589_CHIP_PT_PD_MixedMI_SP	-1	0	9850	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9851	NULL	5003	CCM_PG4.5800_CHIP_PT_PD_MailMI_E	5800	5800_CHIP_PT_PD_MailMI_EN	-1	0	9851	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9852	NULL	5003	CCM_PG4.5801_CHIP_PT_PD_MailMI_S	5801	5801_CHIP_PT_PD_MailMI_SP	-1	0	9852	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9853	NULL	5003	CCM_PG4.580_CHIP_PD_MI_EN	580	580_CHIP_PD_MI_EN	-1	0	9853	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9854	NULL	5003	CCM_PG4.581_CHIP_PD_MI_SP	581	581_CHIP_PD_MI_SP	-1	0	9854	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
9855	NULL	5003	CCM_PG4.582_CHIP_PD_IVA_EN	582	582_CHIP_PD_IVA_EN	-1	0	9855	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9856	NULL	5003	CCM_PG4.583_CHIP_PD_IVA_SP	583	583_CHIP_PD_IVA_SP	-1	0	9856	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9857	NULL	5003	CCM_PG4.584_CHIP_PD_Enrl_EN	584	584_CHIP_PD_Enrl_EN	-1	0	9857	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9858	NULL	5003	CCM_PG4.585_CHIP_PD_Enrl_SP	596	585_CHIP_PD_Enrl_SP	-1	0	9858	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
9859	NULL	5003	CCM_PG4.586_CHIP_PT_PD_PhoneMI_E	586	586_CHIP_PT_PD_PhoneMI_EN	-1	0	9859	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9860	NULL	5003	CCM_PG4.587_CHIP_PT_PD_PhoneMI_S	587	587_CHIP_PT_PD_PhoneMI_SP	-1	0	9860	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9861	NULL	5003	CCM_PG4.588_CHIP_PT_PD_MixedMI_E	588	588_CHIP_PT_PD_MixedMI_EN	-1	0	9861	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9862	NULL	5003	CCM_PG4.589_CHIP_PT_PD_MixedMI_S	589	589_CHIP_PT_PD_MixedMI_SP	-1	0	9862	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9863	NULL	5004	CCM_PG5.5800_CHIP_PT_PD_MailMI_E	5800	5800_CHIP_PT_PD_MailMI_EN	-1	0	9863	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9864	NULL	5004	CCM_PG5.5801_CHIP_PT_PD_MailMI_S	5801	5801_CHIP_PT_PD_MailMI_SP	-1	0	9864	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9865	NULL	5004	CCM_PG5.580_CHIP_PD_PhoneMI_EN	580	580_CHIP_PD_PhoneMI_EN	-1	0	9865	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9866	NULL	5004	CCM_PG5.581_CHIP_PD_PhoneMI_SP	581	581_CHIP_PD_PhoneMI_SP	-1	0	9866	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9867	NULL	5004	CCM_PG5.582_CHIP_PD_MixedMI_EN	582	582_CHIP_PD_MixedMI_EN	-1	0	9867	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9868	NULL	5004	CCM_PG5.583_CHIP_PD_MixedMI_SP	583	583_CHIP_PD_MixedMI_SP	-1	0	9868	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9869	NULL	5004	CCM_PG5.584_CHIP_PD_MailMI_EN	584	584_CHIP_PD_MailMI_EN	-1	0	9869	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9870	NULL	5004	CCM_PG5.585_CHIP_PD_MailMI_SP	596	585_CHIP_PD_MailMI_SP	-1	0	9870	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9871	NULL	5004	CCM_PG5.586_CHIP_PT_PD_PhoneMI_E	586	586_CHIP_PT_PD_PhoneMI_EN	-1	0	9871	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9872	NULL	5004	CCM_PG5.587_CHIP_PT_PD_PhoneMI_S	587	587_CHIP_PT_PD_PhoneMI_SP	-1	0	9872	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9873	NULL	5004	CCM_PG5.588_CHIP_PT_PD_MixedMI_E	588	588_CHIP_PT_PD_MixedMI_EN	-1	0	9873	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9874	NULL	5004	CCM_PG5.589_CHIP_PT_PD_MixedMI_S	589	589_CHIP_PT_PD_MixedMI_SP	-1	0	9874	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	Y	1	Y	0	Y	-1	0	NULL	0
9876	NULL	5003	CCM_PG4.390_IEE_EN_SEU	390	390_IEE_EN_SEU	-1	0	9876	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
9877	NULL	5003	CCM_PG4.391_IEE_SP_SEU	391	391_IEE_SP_SEU	-1	0	9877	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
9896	NULL	5000	CCM_PG1.901_TSG_TIRN	901	901_TSG_TIRN	-1	0	9896	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - TIRN Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9897	NULL	5000	CCM_PG1.902_TSG_ESS	902	902_TSG_ESS	-1	0	9897	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - IEE Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9898	NULL	5001	CCM_PG2.901_TSG_TIRN	901	901_TSG_TIRN	-1	0	9898	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - TIRN Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9899	NULL	5001	CCM_PG2.902_TSG_ESS	902	902_TSG_ESS	-1	0	9899	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - IEE Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9900	NULL	5002	CCM_PG3.901_TSG_TIRN	901	901_TSG_TIRN	-1	0	9900	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - TIRN Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9901	NULL	5002	CCM_PG3.902_TSG_ESS	902	902_TSG_ESS	-1	0	9901	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - IEE Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9902	NULL	5003	CCM_PG4.901_TSG_TIRN	901	901_TSG_TIRN	-1	0	9902	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - TIRN Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9903	NULL	5003	CCM_PG4.902_TSG_ESS	902	902_TSG_ESS	-1	0	9903	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - IEE Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9904	NULL	5004	CCM_PG5.901_TSG_TIRN	901	901_TSG_TIRN	-1	0	9904	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - TIRN Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9905	NULL	5004	CCM_PG5.902_TSG_ESS	902	902_TSG_ESS	-1	0	9905	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	Technical Solutions Group - IEE Service Desk	N	1	Y	0	Y	-1	0	NULL	1
9977	NULL	5004	CCM_PG5.640_STATE_WHP	640	640_STATE_WHP	-1	0	9977	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
10163	NULL	5003	CCM_PG4.590_CHIP_SUPERVISOR_EN	590	CHIP_SUPERVISOR_EN	-1	0	10163	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	CHIP Supervisor English	N	1	Y	0	Y	-1	0	NULL	2
10538	NULL	5001	CCM_PG2.392_IEE_EN_SEU_TDD	392	392_IEE_EN_SEU_TDD	-1	0	10538	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
10539	NULL	5001	CCM_PG2.393_IEE_SP_SEU_TDD	393	393_IEE_SP_SEU_TDD	-1	0	10539	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
10540	NULL	5001	CCM_PG2.504_CHIP_EN_SEU_TDD	504	504_CHIP_EN_SEU_TDD	-1	0	10540	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	2
10541	NULL	5001	CCM_PG2.514_CHIP_SP_SEU_TDD	514	514_CHIP_SP_SEU_TDD	-1	0	10541	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	3
10542	NULL	5003	CCM_PG4.392_IEE_EN_SEU_TDD	392	392_IEE_EN_SEU_TDD	-1	0	10542	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10543	NULL	5003	CCM_PG4.393_IEE_SP_SEU_TDD	393	393_IEE_SP_SEU_TDD	-1	0	10543	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10544	NULL	5003	CCM_PG4.504_CHIP_EN_SEU_TDD	504	504_CHIP_EN_SEU_TDD	-1	0	10544	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10545	NULL	5003	CCM_PG4.514_CHIP_SP_SEU_TDD	514	514_CHIP_SP_SEU_TDD	-1	0	10545	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10546	NULL	5000	CCM_PG1.102_THS_EN_TDD	102	102_THS_EN_TDD	-1	0	10546	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10547	NULL	5000	CCM_PG1.103_THS_SP_TDD	103	103_THS_SP_TDD	-1	0	10547	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10548	NULL	5000	CCM_PG1.202_EB_EN_TDD	202	202_EB_EN_TDD	-1	0	10548	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10549	NULL	5000	CCM_PG1.203_EB_SP_TDD	203	203_EB_SP_TDD	-1	0	10549	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10550	NULL	5004	CCM_PG5.641_STATE_WHP_TDD	641	641_STATE_WHP_TDD	-1	0	10550	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10720	NULL	5000	CCM_PG1.260_EB_EN_NPC	260	260_EB_EN_NPC	-1	0	10720	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10721	NULL	5000	CCM_PG1.261_EB_SP_NPC	261	261_EB_SP_NPC	-1	0	10721	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10882	NULL	5003	CCM_PG4.591_CHIP_SUPERVISOR_SP	591	CHIP_SUPERVISOR_SP	-1	0	10882	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	CHIP Supervisor Spanish	N	1	Y	0	Y	-1	0	NULL	1
10981	NULL	5001	CCM_PG2.394_IEE_EN_MEPD	394	394_IEE_EN_MEPD	-1	0	10981	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
10982	NULL	5001	CCM_PG2.395_IEE_SP_MEPD	395	395_IEE_SP_MEPD	-1	0	10982	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
10983	NULL	5003	CCM_PG4.394_IEE_EN_MEPD	394	394_IEE_EN_MEPD	-1	0	10983	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10984	NULL	5003	CCM_PG4.395_IEE_SP_MEPD	395	395_IEE_SP_MEPD	-1	0	10984	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
10988	NULL	5001	CCM_PG2.518_CHIP_OUTREACH_EN	518	518_CHIP_OUTREACH_EN	-1	0	10988	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10989	NULL	5001	CCM_PG2.519_CHIP_OUTREACH_SP	519	519_CHIP_OUTREACH_SP	-1	0	10989	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10990	NULL	5003	CCM_PG4.518_CHIP_OUTREACH_EN	518	518_CHIP_OUTREACH_EN	-1	0	10990	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	1
10991	NULL	5003	CCM_PG4.519_CHIP_OUTREACH_SP	519	519_CHIP_OUTREACH_SP	-1	0	10991	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
11021	NULL	5000	CCM_PG1.518_CHIP_OUTREACH_EN	518	518_CHIP_OUTREACH_EN	-1	0	11021	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
11022	NULL	5000	CCM_PG1.519_CHIP_OUTREACH_SP	519	519_CHIP_OUTREACH_SP	-1	0	11022	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	NULL	N	1	Y	0	Y	-1	0	NULL	0
11086	NULL	5001	CCM_PG2.399_IEE_SUP_SP	399	399_IEE_SUP_SP	-1	0	11086	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	IEE Midland Spanish Supervisor Queue	N	1	Y	0	Y	-1	0	NULL	1
11087	NULL	5003	CCM_PG4.399_IEE_SUP_SP	399	399_IEE_SUP_SP	-1	0	11087	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	IEE Athens Spanish Supervisor Skill Group	N	1	Y	0	Y	-1	0	NULL	1
11088	NULL	5001	CCM_PG2.398_IEE_SUP_EN	398	398_IEE_SUP_EN	-1	0	11088	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	IEE Midland English Supervisor Queue	N	1	Y	0	Y	-1	0	NULL	0
11089	NULL	5003	CCM_PG4.398_IEE_SUP_EN	398	398_IEE_SUP_EN	-1	0	11089	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	IEE Athens English Supervisor Skill Group	N	1	Y	0	Y	-1	0	NULL	0
11090	NULL	5004	CCM_PG5.632_STATE_CCC_SSS	632	632_STATE_CCC_SSS	-1	0	11090	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	CCC - State Support Staff	N	1	Y	0	Y	-1	0	NULL	2
11091	NULL	5004	CCM_PG5.634_STATE_ARTS_SSS_ATH	634	634_STATE_ARTS_SSS_ATH	-1	0	11091	NULL	1	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	(NO LONGER IN USE) Assistance Response Team - State Support Staff Athens	N	1	Y	0	Y	-1	0	NULL	2
11229	NULL	5001	CCM_PG2.506_CHIP_EN_SEU_CALLIN	506	506_CHIP_EN_SEU_CALLIN	-1	0	11229	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	CHIP English Special Escalations Unit Call In	N	1	Y	0	Y	-1	0	NULL	1
11230	NULL	5001	CCM_PG2.507_CHIP_SP_SEU_CALLIN	507	507_CHIP_SP_SEU_CALLIN	-1	0	11230	NULL	0	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	NULL	CHIP Spanish Special Escalations Unit Call In	N	1	Y	0	Y	-1	0	NULL	0
