Date,Agent ID,Supervisor ID,Calls Answered,Short Calls Answered,Avg Handle Time,Total Return to Queue,Calls RTQ Due to Timeout,Total Scheduled Productive Time,Actual Productive Time,Talk Time,Wrap Up Time,Logged in Time,Not Ready Time,Break Time,Lunch Time,Calls Offered
2018-05-22,114766,90087,45,0,00:05:52,0,3,07:30:00,23:05:00,04:24:39,00:00:00,1d01:20:15,02:15:15,00:57:56,01:59:08,48
2018-05-22,114770,101973,51,0,00:08:34,0,0,07:25:00,21:51:27,07:17:18,00:00:00,1d01:25:45,03:34:18,02:41:44,01:42:44,51
2018-05-22,114895,69623,14,0,00:06:02,0,0,07:30:00,07:23:52,01:24:34,00:00:00,08:26:24,01:02:32,00:35:28,00:25:28,14
2018-05-22,114913,76445,48,0,00:11:32,0,0,07:30:00,21:39:45,09:13:36,00:00:00,1d01:21:33,03:41:48,02:08:28,02:00:32,48
2018-05-22,114929,85892,27,3,00:15:25,0,6,06:00:00,18:35:30,06:56:15,00:00:00,22:48:00,04:12:30,01:00:32,00:09:52,36
2018-05-22,115090,59914,9,1,00:19:19,0,2,05:42:00,05:26:46,02:53:57,00:00:00,06:26:19,00:59:33,00:26:59,00:30:49,11
2018-05-22,115278,62774,24,0,00:10:16,0,0,06:41:00,19:26:12,04:06:45,00:00:00,1d04:29:27,09:03:15,02:26:24,02:20:56,24
2018-05-22,115300,70087,42,0,00:06:44,0,0,08:30:00,1d01:06:15,04:42:48,00:00:00,1d04:15:21,03:09:06,02:09:04,02:02:44,42
2018-05-22,115507,93198,33,0,00:04:45,0,0,06:15:00,18:00:45,02:36:45,00:00:00,22:32:21,04:31:36,01:46:48,02:13:28,33
2018-05-22,115513,90634,17,1,00:05:56,0,0,07:30:00,07:25:33,01:40:54,00:00:00,08:27:36,01:02:03,00:30:11,00:29:37,17
2018-05-22,115517,81258,48,0,00:08:52,0,0,06:45:00,20:25:18,07:05:48,00:00:00,23:21:27,02:56:09,01:02:16,01:55:24,48
2018-05-22,115924,85892,18,0,00:22:28,0,0,06:57:00,14:05:21,06:44:27,00:00:00,16:08:03,02:02:42,00:54:24,00:00:00,18
2018-05-22,115971,102611,12,2,00:16:59,0,0,08:15:00,08:14:28,03:23:49,00:00:00,09:39:04,01:24:36,00:35:04,00:30:14,12
2018-05-22,115987,45291,48,0,00:04:57,0,2,07:30:00,07:28:20,03:57:37,00:00:00,08:32:48,01:04:28,00:31:54,00:32:13,51
2018-05-22,116110,90087,45,0,00:08:46,0,3,07:55:00,22:04:06,06:34:36,00:00:00,1d04:33:15,06:29:09,04:55:44,02:02:16,48
2018-05-22,116180,76537,45,0,00:02:03,0,0,07:30:00,21:26:42,01:32:51,00:00:00,1d01:26:45,04:00:03,02:32:28,02:19:16,45
2018-05-22,116185,44995,15,0,00:10:39,0,0,07:30:00,07:39:41,02:39:46,00:00:00,08:34:39,00:54:58,00:31:32,00:20:52,16
2018-05-22,116206,85455,27,3,00:08:06,0,0,03:54:00,11:39:33,03:38:42,00:00:00,14:15:30,02:35:57,01:00:28,01:59:56,27
2018-05-22,116220,76537,39,3,00:08:32,0,0,07:00:00,21:30:48,05:33:09,00:00:00,1d01:28:36,03:57:48,00:42:56,02:02:20,39
2018-05-22,117561,59736,4,0,00:11:54,0,1,01:30:00,03:13:15,00:47:36,00:00:00,08:29:46,05:16:31,00:31:50,00:00:00,5
2018-05-22,117691,147414,16,3,00:06:28,1,2,07:30:00,07:33:29,01:43:29,00:00:00,08:28:10,00:54:41,00:25:19,00:26:31,19
2018-05-22,117693,102611,15,0,00:09:33,0,0,08:30:00,08:49:21,02:23:26,00:00:00,09:32:42,00:43:21,00:11:54,00:29:34,15
2018-05-22,117716,62833,6,0,00:11:23,0,1,02:44:00,02:32:27,01:08:23,00:00:00,08:27:11,05:54:44,00:13:59,00:40:45,7
2018-05-22,117718,90633,15,0,00:11:46,0,0,08:24:00,08:20:42,02:56:38,00:00:00,09:27:54,01:07:12,00:30:54,00:29:10,15
2018-05-22,117720,81258,30,0,00:08:54,0,0,05:53:00,13:30:54,04:27:15,00:00:00,20:55:24,07:24:30,01:32:20,01:54:36,30
2018-05-22,117765,90087,42,0,00:08:53,0,0,08:30:00,1d00:44:09,06:13:09,00:00:00,1d04:24:45,03:40:36,02:33:56,02:03:28,42
2018-05-22,117842,55766,15,0,00:12:31,0,0,08:31:00,14:54:18,03:07:48,00:00:00,1d04:10:33,13:16:15,01:48:48,02:21:00,15
2018-05-22,117847,61008,69,21,00:07:13,0,0,07:09:00,20:54:09,08:18:09,00:00:00,1d01:22:45,04:28:36,02:01:52,02:20:56,69
2018-05-22,117866,58837,69,3,00:10:22,0,0,07:30:00,22:10:51,11:55:45,00:00:00,1d01:33:09,03:22:18,02:05:16,02:21:16,69
2018-05-22,117927,90087,48,3,00:05:33,0,0,08:10:00,1d00:05:27,04:27:00,00:00:00,1d04:19:18,04:13:51,02:05:56,02:11:44,48
2018-05-22,117983,147881,36,0,00:15:58,0,3,07:21:00,21:49:24,09:35:03,00:00:00,1d01:28:30,03:39:06,01:51:44,02:11:20,42
2018-05-22,118022,55766,57,3,00:05:24,0,0,04:17:00,12:49:00,05:08:12,00:00:00,1d00:53:36,12:04:36,01:09:40,01:58:32,57
2018-05-22,118029,85892,30,0,00:15:44,0,9,06:40:00,19:47:12,07:52:15,00:00:00,1d01:28:00,05:40:48,02:00:44,02:02:36,39
2018-05-22,118526,125118,51,3,00:13:18,0,3,07:07:00,22:11:24,11:18:27,00:00:00,1d02:30:54,04:19:30,01:35:56,01:51:08,54
2018-05-22,118691,102611,13,1,00:08:45,0,0,07:30:00,07:17:19,01:53:51,00:00:00,08:29:49,01:12:30,00:41:02,00:30:44,13
2018-05-22,118731,59736,10,0,00:19:06,0,1,07:30:00,07:24:29,03:11:03,00:00:00,08:31:45,01:07:16,00:34:21,00:32:44,11
2018-05-22,118741,90634,13,0,00:16:30,0,0,07:01:00,06:58:42,03:34:35,00:00:00,08:27:48,01:29:06,00:29:47,00:29:51,13
2018-05-22,118760,76317,16,0,00:08:18,0,2,06:56:00,06:56:07,02:12:49,00:00:00,08:32:04,01:35:57,00:41:01,00:34:15,18
2018-05-22,118825,93440,12,2,00:03:31,0,2,06:15:00,05:59:41,00:42:17,00:00:00,06:59:01,00:59:20,00:21:57,00:31:55,14
2018-05-22,119181,70029,75,0,00:08:41,0,0,08:22:00,1d04:12:15,10:51:15,00:00:00,1d07:56:21,03:44:06,02:20:12,02:04:56,75
2018-05-22,119206,90634,13,0,00:16:24,0,0,07:25:00,07:28:38,03:33:12,00:00:00,08:37:18,01:08:40,00:34:34,00:29:18,13
2018-05-22,119338,59736,13,2,00:05:44,0,0,07:24:00,07:30:59,01:14:37,00:00:00,08:34:38,01:03:39,00:30:33,00:27:01,13
2018-05-22,119350,76317,11,0,00:18:19,0,0,07:20:00,07:06:18,03:21:36,00:00:00,08:25:50,01:19:32,00:31:02,00:32:44,11
2018-05-22,119352,147414,11,0,00:13:45,0,0,07:30:00,07:09:06,02:31:21,00:00:00,08:34:36,01:25:30,00:39:16,00:34:44,11
2018-05-22,119429,55766,30,0,00:16:02,0,0,06:43:00,11:13:21,08:01:15,00:00:00,23:22:00,12:08:39,02:35:08,02:00:32,30
2018-05-22,119431,70029,60,3,00:07:19,0,3,07:30:00,21:52:48,07:19:21,00:00:00,1d01:17:27,03:24:39,02:13:00,02:06:52,63
2018-05-22,119434,68970,75,0,00:06:16,0,0,07:30:00,22:32:57,07:50:33,00:00:00,1d01:29:30,02:56:33,01:57:40,01:57:04,75
2018-05-22,119435,61008,15,3,00:04:23,0,0,01:30:00,03:54:06,01:05:51,00:00:00,04:16:36,00:22:30,00:29:40,00:00:00,15
2018-05-22,119436,55766,30,3,00:12:38,0,0,04:10:00,12:41:42,06:19:27,00:00:00,1d01:32:30,12:50:48,01:47:40,01:58:08,30
2018-05-22,119453,72821,75,0,00:06:57,0,0,05:49:00,17:02:15,08:41:39,00:00:00,1d00:56:06,07:53:51,02:33:48,01:58:08,75
2018-05-22,119533,72821,18,0,00:31:30,0,0,04:15:00,12:03:36,09:27:03,00:00:00,1d01:20:27,13:16:51,02:18:28,02:14:40,18
2018-05-22,119553,70221,60,6,00:10:51,0,0,07:30:00,22:14:21,10:51:45,00:00:00,1d01:31:21,03:17:00,02:06:20,02:06:24,60
2018-05-22,119607,70061,10,1,00:06:42,0,0,03:55:00,04:23:09,01:07:00,00:00:00,04:59:39,00:36:30,00:31:19,00:00:00,10
2018-05-22,119611,85892,36,0,00:17:15,0,0,07:04:00,19:32:00,10:21:03,00:00:00,1d03:24:21,07:52:21,02:00:12,02:00:40,36
2018-05-22,119748,60016,20,0,00:08:34,0,0,07:30:00,07:36:47,02:51:28,00:00:00,08:33:37,00:56:50,00:29:33,00:26:54,20
2018-05-22,119750,55766,33,3,00:08:43,0,0,03:39:00,09:49:54,04:47:48,00:00:00,1d01:29:45,15:39:51,01:00:24,02:08:48,33
2018-05-22,119852,44995,14,0,00:14:11,0,2,07:00:00,07:20:18,03:18:47,00:00:00,08:38:49,01:18:31,00:55:34,00:08:16,17
2018-05-22,120010,93754,29,0,00:09:16,0,1,07:30:00,06:34:16,04:29:06,00:00:00,08:25:43,01:51:27,00:30:02,00:28:04,31
2018-05-22,120437,93440,8,1,00:06:17,1,0,03:58:00,03:47:31,00:50:20,00:00:00,08:31:48,04:44:17,00:13:31,00:32:37,9
2018-05-22,121074,121115,9,0,00:08:11,0,0,06:49:00,06:16:06,01:13:44,00:00:00,07:57:46,01:41:40,00:29:06,00:30:09,10
2018-05-22,121107,120947,5,0,00:15:16,0,0,06:29:00,05:51:27,01:16:23,00:00:00,07:44:40,01:53:13,00:35:50,00:25:02,5
2018-05-22,121246,126021,11,0,00:21:33,1,3,08:20:00,07:51:17,03:57:09,00:00:00,09:04:52,01:13:35,00:12:20,00:42:26,15
2018-05-22,121304,79961,12,0,00:07:17,0,0,06:15:00,05:19:48,01:27:30,00:00:00,07:43:26,02:23:38,00:23:22,00:28:23,12
2018-05-22,121463,119930,14,0,00:11:15,0,0,08:05:00,07:45:26,02:37:32,00:00:00,08:50:33,01:05:07,00:44:44,00:20:00,14
2018-05-22,121643,85907,36,3,00:06:45,0,0,04:00:00,11:52:03,04:03:00,00:00:00,1d01:29:54,13:37:51,02:02:12,02:06:20,36
2018-05-22,121769,72933,15,0,00:10:59,0,0,08:20:00,07:41:22,02:44:52,00:00:00,08:53:33,01:12:11,00:39:07,00:32:54,15
2018-05-22,121771,141023,13,0,00:09:36,0,0,07:30:00,06:19:33,02:04:54,00:00:00,07:54:56,01:35:23,00:54:12,00:37:02,13
2018-05-22,121820,122337,12,0,00:07:20,0,0,06:10:00,05:15:05,01:28:03,00:00:00,07:50:30,02:35:25,00:33:52,00:33:52,12
2018-05-22,121858,120006,12,0,00:10:15,0,0,06:00:00,05:57:10,02:03:01,00:00:00,07:16:58,01:19:48,00:37:53,00:31:33,12
2018-05-22,121863,120006,11,0,00:13:51,1,0,06:14:00,05:29:59,02:32:30,00:00:00,07:57:58,02:27:59,00:30:46,00:29:11,12
2018-05-22,121885,79822,32,0,00:06:00,0,0,07:30:00,07:45:29,03:12:11,00:00:00,08:53:57,01:08:28,00:36:33,00:29:44,32
2018-05-22,121956,121565,10,0,00:20:30,0,0,07:15:00,06:31:13,03:25:05,00:00:00,07:51:25,01:20:12,00:33:47,00:31:12,11
2018-05-22,121957,122337,13,1,00:05:33,0,0,06:30:00,05:44:24,01:12:16,00:00:00,07:56:37,02:12:13,00:29:02,00:37:28,13
2018-05-22,121977,122086,13,0,00:10:25,0,0,07:15:00,06:05:15,02:15:25,00:00:00,08:02:11,01:56:56,00:23:39,00:33:16,13
2018-05-22,121981,120818,14,0,00:08:48,0,0,08:30:00,07:37:15,02:03:14,00:00:00,08:33:42,00:56:27,00:22:59,00:31:49,14
2018-05-22,122011,120692,13,0,00:06:21,0,1,07:30:00,06:21:43,01:22:37,00:00:00,07:48:48,01:27:05,00:48:11,00:35:01,14
2018-05-22,122012,121212,10,0,00:22:09,0,0,07:30:00,06:57:16,03:41:31,00:00:00,07:57:08,00:59:52,00:29:33,00:29:59,10
2018-05-22,122024,94760,7,0,00:41:19,0,0,07:24:00,06:20:56,04:49:14,00:00:00,07:40:31,01:19:35,00:25:07,00:33:34,7
2018-05-22,122036,124084,12,0,00:11:47,0,1,07:30:00,06:26:08,02:21:32,00:00:00,07:47:46,01:21:38,00:30:00,00:35:41,13
2018-05-22,122078,121115,9,0,00:11:16,0,0,06:15:00,05:19:28,01:41:27,00:00:00,06:13:52,00:54:24,00:06:17,00:47:46,9
2018-05-22,122081,121574,15,0,00:07:10,1,0,07:30:00,06:31:09,01:47:31,00:00:00,07:48:22,01:17:13,00:40:11,00:32:58,16
2018-05-22,122082,124083,14,0,00:06:53,0,0,07:30:00,06:35:43,01:36:35,00:00:00,08:00:32,01:24:49,00:44:53,00:29:59,14
2018-05-22,122083,122061,7,0,00:06:53,0,0,06:46:00,06:08:32,00:48:15,00:00:00,07:44:13,01:35:41,00:33:53,00:17:41,7
2018-05-22,122088,120006,16,1,00:07:37,0,0,07:10:00,05:54:21,02:02:06,00:00:00,07:52:21,01:58:00,00:53:57,00:40:46,16
2018-05-22,122121,124084,16,0,00:08:09,0,0,07:30:00,06:55:35,02:10:26,00:00:00,07:56:45,01:01:10,00:24:08,00:30:05,16
2018-05-22,122146,120818,10,0,00:23:55,0,0,08:30:00,07:27:39,03:59:10,00:00:00,08:52:56,01:25:17,00:38:32,00:35:10,10
2018-05-22,122150,120947,6,1,00:03:28,0,0,06:20:00,06:11:04,00:20:49,00:00:00,07:57:55,01:46:51,00:34:00,00:34:17,6
2018-05-22,122152,122086,14,0,00:11:10,0,0,07:30:00,06:43:57,02:36:27,00:00:00,07:51:11,01:07:14,00:15:39,00:37:00,14
2018-05-22,122156,120690,11,0,00:17:37,0,1,07:30:00,06:43:41,03:13:56,00:00:00,07:52:19,01:08:38,00:31:59,00:33:48,12
2018-05-22,122159,120692,15,0,00:06:35,0,0,07:30:00,06:17:44,01:38:54,00:00:00,07:26:15,01:08:31,00:33:22,00:31:29,15
2018-05-22,122194,120006,16,1,00:07:39,0,1,07:30:00,06:56:05,02:02:28,00:00:00,07:53:33,00:57:28,00:26:32,00:23:58,17
2018-05-22,122213,72933,14,0,00:13:56,0,0,08:09:00,07:36:28,03:15:14,00:00:00,08:58:25,01:21:57,00:29:03,00:30:14,14
2018-05-22,122355,120690,15,2,00:07:13,0,0,07:30:00,06:51:15,01:48:15,00:00:00,07:57:10,01:05:55,00:29:41,00:29:56,15
2018-05-22,122358,94760,17,1,00:10:43,0,1,07:30:00,07:23:17,03:02:21,00:00:00,07:48:17,00:25:00,00:13:11,00:03:17,18
2018-05-22,122359,120947,6,0,00:24:52,0,0,08:14:00,07:50:41,02:29:13,00:00:00,09:02:22,01:11:41,00:21:52,00:29:59,6
2018-05-22,122527,75722,48,3,00:09:38,0,0,05:34:00,17:02:30,07:43:03,00:00:00,1d01:42:36,08:40:06,02:32:04,02:00:28,48
2018-05-22,122541,93198,39,3,00:03:53,0,0,07:30:00,22:32:15,02:31:39,00:00:00,1d01:31:00,02:58:45,01:05:28,02:52:20,39
2018-05-22,122552,62774,63,3,00:07:10,0,0,07:05:00,21:04:00,07:32:15,00:00:00,1d04:22:45,07:18:45,01:52:48,02:01:48,63
2018-05-22,122559,124084,11,0,00:17:23,0,0,06:19:00,05:34:13,03:11:14,00:00:00,07:26:00,01:51:47,00:31:13,00:31:02,11
2018-05-22,122618,122086,9,0,00:24:25,0,0,05:20:00,05:46:02,03:39:47,00:00:00,07:58:15,02:12:13,00:30:02,00:30:00,9
2018-05-22,122625,122339,11,0,00:24:54,0,0,07:10:00,06:59:49,04:33:54,00:00:00,08:55:05,01:55:16,00:28:10,00:33:18,11
2018-05-22,122629,123548,9,0,00:03:16,0,0,03:40:00,03:34:29,00:29:32,00:00:00,04:28:25,00:53:56,00:40:45,00:00:00,9
2018-05-22,122642,121306,10,0,00:17:53,0,0,07:30:00,06:31:11,02:58:55,00:00:00,07:56:46,01:25:35,00:49:37,00:31:43,10
2018-05-22,122646,120408,11,0,00:16:54,0,0,07:30:00,06:38:21,03:06:01,00:00:00,07:44:46,01:06:25,00:34:01,00:30:02,11
2018-05-22,122647,120408,7,0,00:08:22,0,0,05:45:00,03:26:34,00:58:35,00:00:00,05:58:21,02:31:47,00:14:48,00:25:30,7
2018-05-22,122671,124083,16,0,00:07:16,0,0,07:30:00,06:39:38,01:56:25,00:00:00,07:54:11,01:14:33,00:38:57,00:31:49,16
2018-05-22,122740,79961,12,0,00:09:58,0,0,07:30:00,05:55:28,01:59:37,00:00:00,07:52:23,01:56:55,00:30:04,00:32:08,12
2018-05-22,122785,121642,11,0,00:13:18,0,0,07:22:00,05:21:54,02:26:24,00:00:00,07:59:14,02:37:20,00:29:02,00:29:49,11
2018-05-22,122790,121306,13,0,00:15:44,0,0,07:26:00,07:33:25,03:24:42,00:00:00,08:35:34,01:02:09,00:18:52,00:15:35,14
2018-05-22,122896,122061,4,0,00:41:13,0,0,07:30:00,06:32:19,02:44:53,00:00:00,07:54:40,01:22:21,00:24:11,00:24:22,4
2018-05-22,122955,120002,12,1,00:08:07,0,0,07:30:00,07:19:07,01:37:28,00:00:00,08:02:12,00:43:05,00:23:23,00:18:46,12
2018-05-22,122959,135367,12,0,00:23:44,0,0,08:30:00,08:07:53,04:44:57,00:00:00,09:11:51,01:03:58,00:31:22,00:31:57,12
2018-05-22,122986,120002,7,0,00:02:59,0,0,03:41:00,03:19:38,00:20:59,00:00:00,03:43:49,00:24:11,00:22:29,00:01:34,7
2018-05-22,122987,141023,12,0,00:07:48,0,1,07:30:00,07:09:27,01:33:43,00:00:00,08:23:11,01:13:44,00:28:17,00:30:34,13
2018-05-22,122992,123973,14,0,00:07:37,0,0,07:30:00,06:35:29,01:46:41,00:00:00,07:42:08,01:06:39,00:29:13,00:33:18,14
2018-05-22,122994,120947,7,0,00:14:41,0,0,06:57:00,06:30:49,01:42:48,00:00:00,08:15:59,01:45:10,00:35:55,00:31:43,7
2018-05-22,123000,120408,13,1,00:07:07,0,0,07:08:00,06:06:53,01:32:33,00:00:00,07:38:24,01:31:31,00:36:47,00:33:26,13
2018-05-22,123014,233,17,2,00:08:39,1,4,07:30:00,06:44:12,02:27:11,00:00:00,07:55:30,01:11:18,00:31:21,00:36:25,22
2018-05-22,123019,121273,9,0,00:16:52,0,0,05:35:00,05:04:52,02:31:51,00:00:00,07:54:32,02:49:40,00:30:01,00:34:20,9
2018-05-22,123024,122338,16,0,00:08:06,0,0,07:30:00,06:48:35,02:09:47,00:00:00,08:02:48,01:14:13,00:35:13,00:34:07,16
2018-05-22,123072,82734,6,0,00:15:45,0,0,03:15:00,09:28:30,01:34:30,00:00:00,10:22:27,00:53:57,00:53:28,00:00:00,6
2018-05-22,123092,123548,14,0,00:10:46,0,0,07:30:00,06:29:27,02:30:51,00:00:00,07:48:16,01:18:49,00:48:20,00:28:45,14
2018-05-22,123106,93440,7,0,00:07:00,0,0,03:30:00,03:48:36,00:49:02,00:00:00,04:07:32,00:18:56,00:15:35,00:00:00,7
2018-05-22,123109,122338,12,1,00:14:41,0,0,07:08:00,06:33:21,02:56:16,00:00:00,08:03:06,01:29:45,00:25:40,00:29:06,12
2018-05-22,123121,122086,9,0,00:35:25,0,0,07:30:00,07:04:20,05:18:52,00:00:00,08:16:16,01:11:56,00:32:15,00:28:37,9
2018-05-22,123126,121568,9,1,00:03:36,0,0,05:00:00,03:51:41,00:32:30,00:00:00,04:59:06,01:07:25,00:40:25,00:25:08,9
2018-05-22,123145,121306,17,0,00:05:23,0,0,07:22:00,06:41:08,01:31:40,00:00:00,07:56:37,01:15:29,00:35:34,00:29:28,17
2018-05-22,123153,121568,12,0,00:06:01,0,1,05:15:00,05:03:50,01:12:12,00:00:00,07:44:39,02:40:49,00:30:06,00:29:47,13
2018-05-22,123159,120947,6,0,00:08:30,0,0,06:12:00,05:58:47,00:51:05,00:00:00,07:42:47,01:44:00,00:19:51,00:28:45,6
2018-05-22,123189,120947,5,0,00:13:22,0,0,07:20:00,05:22:35,01:06:51,00:00:00,06:52:44,01:30:09,00:25:06,00:26:24,5
2018-05-22,123197,119930,13,0,00:14:59,0,0,07:30:00,06:51:25,03:14:49,00:00:00,07:59:58,01:08:33,00:32:08,00:31:09,13
2018-05-22,123211,120408,14,0,00:08:29,0,0,07:30:00,06:43:31,01:58:49,00:00:00,07:47:18,01:03:47,00:29:51,00:33:36,14
2018-05-22,123258,122338,10,0,00:22:58,0,0,06:49:00,06:31:02,03:49:42,00:00:00,07:58:48,01:27:46,00:06:59,00:34:27,10
2018-05-22,123263,123548,13,0,00:11:44,0,0,06:45:00,06:03:32,02:32:38,00:00:00,07:54:02,01:50:30,00:39:25,00:29:59,13
2018-05-22,123280,72681,33,0,00:15:29,0,0,04:15:00,13:26:03,08:31:03,00:00:00,1d01:43:18,12:17:15,01:50:08,01:20:32,33
2018-05-22,123283,120947,6,0,00:10:36,0,0,06:43:00,06:08:15,01:03:41,00:00:00,08:52:41,02:44:26,00:29:52,00:29:57,6
2018-05-22,123288,94760,11,1,00:21:42,0,0,07:30:00,06:55:06,03:58:48,00:00:00,08:20:57,01:25:51,00:33:01,00:44:17,11
2018-05-22,123293,121634,11,0,00:12:53,0,0,07:30:00,06:55:28,02:21:50,00:00:00,07:55:52,01:00:24,00:18:18,00:41:17,11
2018-05-22,123311,51855,60,0,00:10:12,0,0,07:30:00,23:11:33,10:12:06,00:00:00,1d02:40:48,03:29:15,02:27:16,02:11:44,60
2018-05-22,123398,58837,69,6,00:05:38,0,3,07:30:00,22:23:39,06:29:42,00:00:00,1d01:30:54,03:07:15,02:01:00,02:05:20,72
2018-05-22,123399,72681,60,6,00:10:16,0,0,07:23:00,22:10:15,10:16:21,00:00:00,1d01:29:48,03:19:33,02:05:44,01:51:12,60
2018-05-22,123400,85907,33,3,00:08:31,3,0,03:49:00,11:12:03,04:41:33,00:00:00,1d01:35:21,14:23:18,02:09:24,02:02:56,36
2018-05-22,123575,70221,75,0,00:05:31,0,0,07:30:00,22:37:57,06:54:27,00:00:00,1d01:30:00,02:52:03,01:45:04,01:54:08,75
2018-05-22,123874,122337,14,0,00:11:06,0,0,06:30:00,06:04:36,02:35:24,00:00:00,07:59:23,01:54:47,00:27:46,00:29:09,14
2018-05-22,123876,122086,8,0,00:31:40,0,0,06:19:00,05:28:33,04:13:24,00:00:00,07:57:34,02:29:01,00:30:37,00:31:20,8
2018-05-22,123897,124084,7,0,00:08:45,0,0,07:30:00,06:41:30,01:01:21,00:00:00,07:38:53,00:57:23,00:27:51,00:29:20,7
2018-05-22,123898,122343,12,1,00:09:34,0,0,07:30:00,06:44:51,01:54:54,00:00:00,07:42:06,00:57:15,00:28:04,00:29:02,12
2018-05-22,123899,124083,13,0,00:07:25,0,0,07:30:00,06:54:42,01:36:26,00:00:00,07:53:22,00:58:40,00:25:30,00:30:29,13
2018-05-22,123902,123548,12,2,00:11:47,0,0,07:30:00,06:01:04,02:21:33,00:00:00,07:36:10,01:35:06,01:04:11,00:30:44,12
2018-05-22,123921,72933,11,0,00:21:53,0,0,08:30:00,07:52:20,04:00:51,00:00:00,08:53:01,01:00:41,00:29:08,00:29:06,11
2018-05-22,123927,122338,14,0,00:10:53,0,0,06:58:00,06:22:33,02:32:24,00:00:00,07:59:10,01:36:37,00:47:24,00:29:27,14
2018-05-22,123945,120002,11,0,00:08:44,0,0,07:30:00,07:13:34,01:36:08,00:00:00,08:00:44,00:47:10,00:30:03,00:17:03,11
2018-05-22,123967,122338,13,0,00:09:25,0,0,07:30:00,06:42:38,02:02:28,00:00:00,07:48:56,01:06:18,00:29:17,00:36:57,13
2018-05-22,123971,123548,11,0,00:20:48,0,1,06:20:00,06:14:08,03:48:52,00:00:00,08:00:12,01:46:04,00:29:28,00:30:01,14
2018-05-22,123974,121951,12,0,00:14:00,0,0,07:15:00,06:24:06,02:48:07,00:00:00,08:44:59,02:20:53,00:30:03,00:30:03,12
2018-05-22,124014,121951,9,1,00:10:17,0,0,05:00:00,04:47:28,01:32:38,00:00:00,06:16:03,01:28:35,00:30:25,00:00:00,9
2018-05-22,124015,124085,4,0,00:16:22,0,0,05:22:00,04:25:43,01:05:31,00:00:00,07:49:31,03:23:48,00:34:56,00:31:56,4
2018-05-22,124018,94564,12,0,00:09:47,0,0,07:30:00,06:41:28,01:57:25,00:00:00,07:39:57,00:58:29,00:28:26,00:29:53,12
2018-05-22,124043,123548,15,0,00:07:07,1,0,07:30:00,07:05:33,01:46:54,00:00:00,07:31:48,00:26:15,00:22:11,00:03:27,16
2018-05-22,124052,124085,8,0,00:09:31,0,0,06:14:00,05:25:20,01:16:08,00:00:00,08:05:51,02:40:31,00:43:29,00:30:31,8
2018-05-22,124055,123548,12,1,00:12:08,0,0,07:02:00,05:42:17,02:25:44,00:00:00,07:56:16,02:13:59,01:10:36,00:29:48,12
2018-05-22,124056,122141,17,1,00:06:53,0,0,08:00:00,07:42:41,01:57:01,00:00:00,08:55:07,01:12:26,00:44:05,00:24:39,17
2018-05-22,124057,94564,12,0,00:13:06,0,0,07:30:00,06:29:45,02:37:17,00:00:00,07:40:18,01:10:33,01:07:51,00:00:00,12
2018-05-22,124062,120947,7,0,00:10:04,0,0,07:32:00,06:27:01,01:10:33,00:00:00,09:03:43,02:36:42,00:37:22,01:00:49,7
2018-05-22,124063,122339,9,0,00:06:23,0,0,04:15:00,04:11:41,00:57:27,00:00:00,04:29:20,00:17:39,00:16:37,00:00:00,9
2018-05-22,124067,79710,9,0,00:13:49,0,0,07:30:00,04:23:45,02:04:26,00:00:00,06:59:43,02:35:58,00:55:56,00:00:09,9
2018-05-22,124069,94564,14,0,00:11:38,0,0,07:22:00,06:53:13,02:42:58,00:00:00,07:57:42,01:04:29,00:24:29,00:30:20,14
2018-05-22,124070,120690,12,0,00:08:59,0,0,07:04:00,06:23:08,01:47:54,00:00:00,08:45:19,02:22:11,00:32:21,00:30:49,12
2018-05-22,124091,133405,13,0,00:10:08,0,0,07:30:00,07:06:20,02:11:46,00:00:00,07:20:58,00:14:38,00:11:20,00:02:33,13
2018-05-22,124094,124085,5,0,00:14:10,0,0,06:24:00,04:54:24,01:10:51,00:00:00,06:48:17,01:53:53,00:36:49,00:30:32,5
2018-05-22,124096,122225,8,0,00:29:16,1,1,07:40:00,06:31:34,03:54:15,00:00:00,08:17:34,01:46:00,00:21:43,00:47:55,10
2018-05-22,124104,122339,12,1,00:15:40,0,0,07:30:00,06:43:04,03:08:04,00:00:00,07:51:45,01:08:41,00:33:06,00:30:39,13
2018-05-22,124106,122339,13,0,00:08:49,0,0,07:30:00,06:31:19,01:54:47,00:00:00,07:40:33,01:09:14,00:34:50,00:30:18,13
2018-05-22,124116,123973,13,0,00:13:23,0,0,08:30:00,07:01:16,02:54:10,00:00:00,08:52:19,01:51:03,01:15:02,00:35:31,13
2018-05-22,124117,123973,11,0,00:14:53,0,0,06:17:00,05:34:17,02:43:48,00:00:00,07:55:27,02:21:10,01:19:05,00:32:52,11
2018-05-22,124127,133405,14,0,00:07:56,0,1,08:03:00,07:05:07,01:51:08,00:00:00,08:46:24,01:41:17,00:44:11,00:35:32,15
2018-05-22,124128,124085,6,0,00:05:50,0,0,05:00:00,05:06:35,00:35:05,00:00:00,06:46:29,01:39:54,00:00:00,00:32:46,6
2018-05-22,124129,124085,7,0,00:08:02,0,0,05:51:00,05:21:25,00:56:14,00:00:00,08:01:51,02:40:26,00:30:54,00:30:33,7
2018-05-22,124131,122005,6,0,00:13:59,0,0,07:25:00,06:50:20,01:23:54,00:00:00,09:22:52,02:32:32,00:25:09,00:26:02,6
